"X","Area","Perim.","Major","Minor","Predicted_Brand"
13543,985833.0108,5406.3486,1227.2559,1022.7709,"Reloader23"
13544,940813.4949,3949.3429,1227.3499,975.9898,"RedDot"
13545,945327.7581,4271.0943,1227.3856,980.6443,"RedDot"
13546,949513.7113,3920.6095,1227.4587,984.928,"RedDot"
13547,932687.8211,3974.9675,1227.4767,967.4603,"RedDot"
13548,878680.8174,3815.269,1227.4776,911.4392,"Bullseye"
13549,938515.3245,4051.4641,1227.6342,973.3802,"RedDot"
13550,994369.0722,4071.1378,1227.9807,1031.0179,"RedDot"
13551,949103.3237,4009.6517,1228.4517,983.7065,"RedDot"
13552,935355.3402,3926.5604,1229.3219,968.771,"RedDot"
13553,927968.364,4414.1174,1231.0213,959.7933,"RedDot"
13554,914097.2643,3994.6412,1231.6725,944.9466,"RedDot"
13555,971592.5623,4014.0482,1232.8525,1003.421,"RedDot"
13556,935724.689,3966.4412,1234.0588,965.4335,"RedDot"
13557,940526.2236,4136.487,1234.0956,970.3585,"RedDot"
13558,912127.404,4128.3379,1234.5278,940.7294,"RedDot"
13559,908187.6834,3948.0552,1234.7506,936.4972,"Bullseye"
13560,895670.8626,3973.0359,1234.8611,923.5076,"Bullseye"
13561,919062.9539,3901.2025,1236.0436,946.7201,"RedDot"
13562,898297.343,3836.6076,1236.1399,925.2575,"Bullseye"
13563,919391.2639,3955.2938,1236.2564,946.8952,"RedDot"
13564,945450.8744,4116.4362,1237.0243,973.13,"RedDot"
13565,942496.0839,3989.3342,1237.5023,969.7139,"RedDot"
13566,964985.3225,4264.8767,1237.5926,992.7802,"RedDot"
13567,908474.9547,3939.9061,1237.6416,934.6052,"Bullseye"
13568,873592.0116,3807.497,1237.7041,898.6735,"Bullseye"
13569,884590.3983,3878.42,1238.4949,909.4066,"Bullseye"
13570,922140.8606,3791.576,1239.1781,947.4878,"RedDot"
13571,917257.2486,4606.3019,1239.2028,942.4512,"RedDot"
13572,925547.0774,4019.3553,1240.3796,950.0666,"RedDot"
13573,938679.4795,4003.057,1240.4038,963.528,"RedDot"
13574,943316.859,4083.6835,1240.4944,968.2174,"RedDot"
13575,897558.6454,3927.4709,1241.1773,920.7445,"Bullseye"
13576,931743.9296,4170.417,1241.7775,955.3509,"RedDot"
13577,943193.7427,3948.699,1242.1356,966.8119,"RedDot"
13578,984437.6931,4094.0308,1242.3521,1008.9128,"RedDot"
13579,966011.2914,4018.4447,1242.3626,990.0199,"RedDot"
13580,939992.7197,4088.9905,1242.8386,962.9858,"RedDot"
13581,947913.1997,3959.6902,1243.6218,970.4884,"RedDot"
13582,948487.7423,3893.1638,1244.3009,970.5467,"RedDot"
13583,929897.1856,4151.7643,1244.5791,951.311,"RedDot"
13584,970484.5159,4035.2763,1244.6564,992.7714,"RedDot"
13585,924603.186,3994.264,1245.1926,945.4291,"RedDot"
13586,954807.7109,3989.0675,1245.2139,976.2973,"RedDot"
13587,941059.7274,3972.7692,1245.4813,962.0332,"RedDot"
13588,969992.0508,4202.3696,1246.3451,990.9232,"RedDot"
13589,903016.8,3959.0464,1246.7037,922.2373,"Bullseye"
13590,955259.1372,4047.7115,1246.8389,975.4859,"RedDot"
13591,917175.1711,4308.6207,1246.9961,936.4774,"RedDot"
13592,940074.7972,3946.8779,1247.0042,959.8527,"RedDot"
13593,938679.4795,4030.236,1247.9274,957.719,"RedDot"
13594,919473.3414,3948.5886,1248.2021,937.9168,"RedDot"
13595,925752.2712,3987.4026,1248.3719,944.1933,"RedDot"
13596,937284.1618,3922.8077,1248.5704,955.8029,"RedDot"
13597,919391.2639,3947.678,1248.7996,937.3845,"RedDot"
13598,992235.0569,4100.6255,1249.2795,1011.2652,"RedDot"
13599,948036.316,3956.2043,1249.5913,965.9777,"RedDot"
13600,971264.2522,4692.723,1250.077,989.2607,"RedDot"
13601,920047.884,3922.8077,1250.1626,937.0312,"RedDot"
13602,970484.5159,6280.7396,1250.7651,987.9227,"RedDot"
13603,918734.6438,3919.9656,1252.069,934.269,"RedDot"
13604,947502.8122,4052.108,1252.9584,962.8397,"RedDot"
13605,943111.6652,3957.7587,1253.4422,958.0076,"RedDot"
13606,945286.7193,4007.0763,1255.0968,958.9511,"RedDot"
13607,955833.6798,4102.4466,1255.4679,969.3639,"RedDot"
13608,941141.8049,3881.5287,1255.536,954.4123,"RedDot"
13609,960101.7105,4108.9309,1255.9256,973.3375,"RedDot"
13610,911758.0552,4951.6359,1256.021,924.2572,"Bullseye"
13611,963138.5784,4022.9974,1256.535,975.9426,"RedDot"
13612,944589.0605,3961.5113,1256.8461,956.9096,"RedDot"
13613,1045462.324,4194.331,1257.0174,1058.9543,"RedDot"
13614,948036.316,3994.1078,1257.0227,960.2669,"RedDot"
13615,957270.0362,4075.2676,1257.0512,969.5978,"RedDot"
13616,936258.1929,3946.7675,1257.3606,948.082,"RedDot"
13617,945943.3394,4144.6362,1257.4958,957.7865,"RedDot"
13618,941018.6886,3884.6375,1257.844,952.5364,"RedDot"
13619,948610.8586,4168.0625,1258.1859,959.9606,"RedDot"
13620,937899.7431,4107.1098,1258.7627,948.6864,"RedDot"
13621,930676.922,4033.0781,1259.235,941.0274,"RedDot"
13622,972495.4149,4069.9606,1259.4392,983.1516,"RedDot"
13623,954889.7884,3951.2744,1259.6102,965.222,"RedDot"
13624,917462.4424,3973.0359,1260.4943,926.7392,"RedDot"
13625,901375.2498,4013.2939,1261.5695,909.7134,"RedDot"
13626,924849.4185,4087.4361,1262.1253,932.9936,"RedDot"
13627,933098.2086,4089.2572,1262.5162,941.0236,"RedDot"
13628,950416.5639,4143.3485,1262.8362,958.2462,"RedDot"
13629,923372.0233,3821.2199,1263.2223,930.6942,"RedDot"
13630,952304.3467,4097.7835,1263.3926,959.7266,"RedDot"
13631,969499.5857,4117.08,1264.0315,976.562,"RedDot"
13632,972126.0661,3961.2446,1264.3764,978.9406,"RedDot"
13633,1032206.806,4533.4474,1264.6195,1039.2426,"RedDot"
13634,967899.0742,4163.666,1265.9742,973.4538,"RedDot"
13635,952714.7343,4101.1589,1266.0324,958.1383,"RedDot"
13636,904822.5053,3956.8482,1266.081,909.9385,"RedDot"
13637,964615.9737,3998.3938,1266.2372,969.9504,"RedDot"
13638,955218.0984,4056.1273,1267.315,959.6836,"RedDot"
13639,982590.9491,4045.2466,1268.3764,986.3584,"RedDot"
13640,984109.3831,3979.364,1268.7658,987.5794,"RedDot"
13641,1001304.622,4185.2713,1269.8456,1003.9808,"RedDot"
13642,959896.5167,4019.3553,1270.3972,962.0442,"RedDot"
13643,961538.0669,4257.1048,1270.7119,963.4507,"RedDot"
13644,979430.9648,4156.8046,1271.3352,980.8981,"RedDot"
13645,970525.5546,3980.0078,1271.8737,971.5678,"RedDot"
13646,985709.8946,3995.0641,1271.9359,986.7202,"RedDot"
13647,960676.253,3997.4833,1272.0139,961.6019,"RedDot"
13648,982631.9878,4058.2151,1272.1106,983.5041,"RedDot"
13649,960388.9818,4661.3037,1272.1302,961.2265,"RedDot"
13650,968063.2292,3977.1657,1272.8878,968.3307,"RedDot"
13651,913071.2954,3953.6289,1272.9165,913.303,"RedDot"
13652,942455.0451,4018.4447,1273.1611,942.5131,"RedDot"
13653,974054.8877,4095.8519,1273.8089,973.6195,"RedDot"
13654,978281.8796,4064.9203,1274.4399,977.3605,"RedDot"
13655,1020798.032,4078.3764,1274.5555,1019.744,"RedDot"
13656,944712.1767,4055.8606,1274.7506,943.5923,"RedDot"
13657,924849.4185,3880.8849,1274.8492,923.6817,"RedDot"
13658,936011.9603,4054.3062,1275.1041,934.6433,"RedDot"
13659,976599.2906,4050.9307,1275.3109,975.0131,"RedDot"
13660,1014601.179,4122.4975,1275.3434,1012.9275,"RedDot"
13661,990921.8167,5133.3168,1276.4101,988.4604,"Reloader23"
13662,937940.7819,3959.6902,1276.5618,935.4998,"RedDot"
13663,951729.8041,3990.7781,1276.8384,949.0473,"RedDot"
13664,1055106.432,4241.8275,1276.9261,1052.0603,"RedDot"
13665,942414.0064,3938.085,1277.4395,939.3155,"RedDot"
13666,939951.681,4050.5536,1277.5977,936.7453,"RedDot"
13667,944999.448,3949.3429,1277.6454,941.7407,"RedDot"
13668,910362.7375,3950.8973,1277.6731,907.2037,"RedDot"
13669,963302.7335,4094.2975,1278.1385,959.6105,"RedDot"
13670,1024122.171,4094.6747,1278.2474,1020.11,"RedDot"
13671,980210.7012,4113.0607,1278.5791,976.1172,"RedDot"
13672,947502.8122,4096.4958,1278.9134,943.2993,"RedDot"
13673,954192.1295,3977.1657,1278.9656,949.9201,"RedDot"
13674,968555.6943,4109.3081,1279.5421,963.785,"RedDot"
13675,926244.7363,3990.2447,1281.5712,920.2231,"RedDot"
13676,1015750.264,4387.9594,1282.3333,1008.547,"RedDot"
13677,971141.136,4042.1378,1282.6025,964.0518,"RedDot"
13678,984355.6156,4330.7593,1283.0581,976.8228,"RedDot"
13679,1000894.235,4057.7922,1283.7049,992.7345,"RedDot"
13680,1017145.582,4081.2185,1284.0015,1008.6203,"RedDot"
13681,973767.6164,4176.745,1284.3022,965.3798,"RedDot"
13682,974465.2753,4041.8711,1284.3776,966.0148,"RedDot"
13683,956079.9123,4040.9605,1285.2184,947.1688,"RedDot"
13684,977502.1432,5329.6311,1285.9909,967.8096,"Reloader23"
13685,932687.8211,3897.1831,1286.0859,923.3714,"RedDot"
13686,942085.6963,3970.0376,1286.1693,932.615,"RedDot"
13687,967119.3378,4012.4938,1286.3548,957.2589,"RedDot"
13688,980210.7012,4059.3466,1286.5579,970.0636,"RedDot"
13689,1033889.395,4261.1241,1288.4646,1021.6725,"RedDot"
13690,961373.9119,3941.8376,1288.8391,949.7378,"RedDot"
13691,958706.3927,3999.9482,1289.2628,946.7914,"RedDot"
13692,927681.0927,4056.5045,1289.3601,916.0826,"RedDot"
13693,988582.6075,4114.9922,1289.4941,976.1212,"RedDot"
13694,987023.1348,4117.08,1289.4976,974.5787,"RedDot"
13695,959691.3229,3974.3236,1290.473,946.8753,"RedDot"
13696,937571.4331,4040.5834,1290.6913,924.8943,"RedDot"
13697,955997.8348,3976.7886,1291.1355,942.7471,"RedDot"
13698,985956.1271,4054.9501,1292.1585,971.5204,"RedDot"
13699,934657.6814,4171.7047,1292.2464,920.9104,"RedDot"
13700,1021536.729,4433.5244,1293.4386,1005.5838,"RedDot"
13701,984027.3055,4142.0608,1294.0186,968.226,"RedDot"
13702,996872.4364,4306.312,1294.1955,980.7308,"RedDot"
13703,965724.0201,3948.699,1294.7,949.7166,"RedDot"
13704,990880.7779,4022.8412,1294.8312,974.3576,"RedDot"
13705,948857.0911,4106.466,1297.063,931.4292,"RedDot"
13706,958131.8501,3930.5797,1297.1138,940.4968,"RedDot"
13707,990347.2741,4073.9799,1297.1445,972.0962,"RedDot"
13708,998555.0254,4194.331,1297.3075,980.0296,"RedDot"
13709,986407.5534,4043.9589,1297.5231,967.9466,"RedDot"
13710,965354.6713,4091.8326,1298.3911,946.6544,"RedDot"
13711,963590.0048,4069.9606,1298.4195,944.9033,"RedDot"
13712,977173.8332,4101.1589,1298.8389,957.9143,"RedDot"
13713,996338.9325,4145.1695,1299.176,976.4482,"RedDot"
13714,1014231.83,4740.532,1299.1795,993.9813,"RedDot"
13715,995025.6923,4144.9029,1299.5582,974.8744,"RedDot"
13716,958172.8889,4008.0974,1299.6434,938.7064,"RedDot"
13717,951688.7654,4066.4747,1299.7402,932.2846,"RedDot"
13718,1016899.35,4104.9116,1300.4789,995.5998,"RedDot"
13719,990593.5066,4321.433,1300.7374,969.6522,"RedDot"
13720,971961.9111,4007.4535,1300.756,951.4008,"RedDot"
13721,991496.3592,4126.7835,1301.1906,970.1979,"RedDot"
13722,980949.3988,4026.8605,1301.2994,959.7972,"RedDot"
13723,965354.6713,4124.3186,1301.4208,944.4506,"RedDot"
13724,988992.9951,4129.2485,1302.8543,966.5125,"RedDot"
13725,981441.8639,4083.6835,1303.2924,958.8106,"RedDot"
13726,989813.7702,4227.9942,1303.4299,966.8875,"RedDot"
13727,986448.5922,4168.0625,1303.4963,963.5512,"RedDot"
13728,985915.0884,4112.9502,1304.6553,962.1745,"RedDot"
13729,926696.1626,3962.4219,1305.5737,903.7454,"RedDot"
13730,1017638.047,4182.9626,1305.7967,992.2655,"RedDot"
13731,1009840.683,4255.5504,1306.1088,984.4272,"RedDot"
13732,1012467.164,4645.3826,1306.3692,986.7909,"RedDot"
13733,989239.2276,4183.9836,1306.6574,963.9393,"RedDot"
13734,944999.448,4098.3168,1306.8073,920.7254,"RedDot"
13735,1011933.66,4103.7343,1307.4227,985.4762,"RedDot"
13736,996092.7,4124.9624,1307.4565,970.0244,"RedDot"
13737,981770.1739,4010.0289,1307.499,956.0455,"RedDot"
13738,933877.945,3995.2851,1308.1499,908.9557,"RedDot"
13739,1011523.273,4062.4553,1308.2365,984.4638,"RedDot"
13740,1011400.156,4135.1993,1308.9479,983.8089,"RedDot"
13741,959157.8191,4143.3485,1309.1034,932.881,"RedDot"
13742,994615.3047,4284.9276,1310.7706,966.1367,"RedDot"
13743,981154.5926,4130.2695,1311.9489,952.2054,"RedDot"
13744,1010004.839,4194.5977,1312.0239,980.1484,"RedDot"
13745,1000442.808,4117.7239,1313.064,970.1,"RedDot"
13746,975450.2054,4058.5922,1313.4249,945.6055,"RedDot"
13747,1082274.089,4196.5292,1313.8179,1048.8472,"RedDot"
13748,986982.096,4089.3676,1314.9272,955.6914,"RedDot"
13749,972659.57,4226.1731,1315.1536,941.6608,"RedDot"
13750,985956.1271,4878.8461,1315.8731,954.0117,"RedDot"
13751,1043287.27,4234.3223,1315.9626,1009.4167,"RedDot"
13752,1007911.862,4026.8605,1316.8126,974.5603,"RedDot"
13753,1037459.767,4153.052,1317.3631,1002.7113,"RedDot"
13754,1065612.354,4312.3733,1319.749,1028.059,"RedDot"
13755,1116869.761,4413.0506,1320.1521,1077.181,"RedDot"
13756,1003479.676,4104.6449,1321.2228,967.036,"RedDot"
13757,1007419.397,4147.1011,1321.2887,970.7842,"RedDot"
13758,970484.5159,3988.4236,1321.5163,935.0314,"RedDot"
13759,1035407.829,4168.3292,1322.1452,997.1085,"RedDot"
13760,1047144.913,4301.7592,1322.1518,1008.4064,"RedDot"
13761,949185.4012,3964.3534,1322.6072,913.7561,"RedDot"
13762,984109.3831,4111.5063,1322.8414,947.2088,"RedDot"
13763,988787.8013,4238.3416,1323.319,951.3683,"RedDot"
13764,946271.6495,4010.2956,1323.3734,910.4237,"RedDot"
13765,978692.2672,4053.3957,1323.5261,941.5074,"RedDot"
13766,1009676.528,4063.3659,1323.5514,971.296,"RedDot"
13767,980539.0112,4131.4467,1324.3784,942.677,"RedDot"
13768,1008199.133,4051.1974,1324.5073,969.1747,"RedDot"
13769,980703.1663,4237.9644,1324.571,942.6977,"RedDot"
13770,982385.7553,4040.5834,1324.84,944.1234,"RedDot"
13771,1004464.606,4023.3746,1324.9262,965.2794,"RedDot"
13772,990921.8167,4669.0757,1325.1245,952.1225,"RedDot"
13773,1018212.59,4167.152,1325.3138,978.205,"RedDot"
13774,992399.2119,4027.1272,1325.4008,953.3433,"RedDot"
13775,1023834.899,4244.9363,1326.6071,982.6474,"RedDot"
13776,1013985.598,4088.0799,1327.0067,972.9013,"RedDot"
13777,1017966.357,4204.945,1327.3826,976.4442,"RedDot"
13778,1003438.637,4374.8804,1327.5242,962.4064,"RedDot"
13779,1047350.107,4178.5661,1327.9299,1004.2153,"RedDot"
13780,1012303.009,4130.5362,1328.3434,970.3095,"RedDot"
13781,1034956.403,4062.0782,1329.8217,990.9204,"RedDot"
13782,1076364.508,4872.8952,1330.1972,1030.2757,"Reloader23"
13783,1029949.674,4471.9613,1330.4767,985.6412,"RedDot"
13784,1008117.056,4240.1627,1331.9333,963.6927,"RedDot"
13785,1027815.659,4165.8643,1332.0898,982.4079,"RedDot"
13786,1017268.698,4135.3098,1332.5921,971.9604,"RedDot"
13787,1012015.738,4277.689,1333.0622,966.6004,"RedDot"
13788,937407.2781,4054.9501,1333.1784,895.2621,"RedDot"
13789,1027159.039,4134.0221,1333.287,980.8987,"RedDot"
13790,948528.7811,4148.0116,1333.3733,905.7511,"RedDot"
13791,980292.7787,4131.8239,1334.2254,935.4848,"RedDot"
13792,970648.6709,4908.0024,1334.8024,925.8811,"Bullseye"
13793,1049278.929,4267.9855,1335.0143,1000.7259,"RedDot"
13794,1014231.83,4258.0153,1336.3692,966.3198,"RedDot"
13795,989321.3051,4039.2957,1336.5409,942.465,"RedDot"
13796,961661.1832,4090.5449,1336.6936,916.0103,"RedDot"
13797,1030893.566,4199.2608,1336.8937,981.8091,"RedDot"
13798,1011318.079,4098.4273,1336.9598,963.1181,"RedDot"
13799,1060523.548,4204.3012,1338.6694,1008.6886,"RedDot"
13800,1038485.736,4130.5362,1340.0462,986.7131,"RedDot"
13801,1030483.178,4271.2048,1340.169,979.0197,"RedDot"
13802,1065243.005,4210.8959,1340.6564,1011.6757,"RedDot"
13803,1046077.906,4374.8804,1340.8491,993.3316,"RedDot"
13804,1010579.381,4302.4031,1341.2198,959.3577,"RedDot"
13805,1037582.883,4350.1663,1342.1627,984.3006,"RedDot"
13806,1036680.03,4366.998,1342.9388,982.8758,"RedDot"
13807,1035736.139,4164.3099,1343.155,981.8228,"RedDot"
13808,992070.9018,4040.8501,1343.386,940.2688,"RedDot"
13809,1004587.723,4270.8276,1345.5059,950.6319,"RedDot"
13810,1026953.845,4122.387,1346.8684,970.8136,"RedDot"
13811,1031221.876,4151.4976,1347.0497,974.7172,"RedDot"
13812,1006967.971,4563.2018,1347.9389,951.1643,"RedDot"
13813,1015298.838,4257.1048,1348.4825,958.647,"RedDot"
13814,1041440.526,4183.0731,1349.4168,982.6491,"RedDot"
13815,994245.9559,4101.1589,1349.4234,938.1142,"RedDot"
13816,1030606.294,4431.1699,1350.1985,971.8635,"RedDot"
13817,952919.9281,4091.1887,1350.4137,898.4619,"RedDot"
13818,1065899.625,4798.4864,1350.5605,1004.8758,"RedDot"
13819,991947.7856,4129.3589,1352.2828,933.9667,"RedDot"
13820,1024532.558,4131.4467,1352.4731,964.5111,"RedDot"
13821,1017186.621,4243.2715,1353.6545,956.7598,"RedDot"
13822,987720.7936,4023.3746,1353.6623,929.0391,"RedDot"
13823,1066310.013,4525.1421,1355.5246,1001.5813,"RedDot"
13824,1012754.435,4118.101,1357.5614,949.8495,"RedDot"
13825,1036392.759,4085.5045,1359.3686,970.7273,"RedDot"
13826,1001099.428,4168.0625,1360.1964,937.0995,"RedDot"
13827,1006311.35,4216.2029,1361.9947,940.7345,"RedDot"
13828,1041112.216,4150.587,1362.3773,972.9942,"RedDot"
13829,1025148.14,4136.2204,1362.7235,957.8313,"RedDot"
13830,1020798.032,4221.51,1363.0615,953.5303,"RedDot"
13831,1043820.774,4286.7487,1367.2766,972.03,"RedDot"
13832,1000196.576,4128.9818,1367.5709,931.2057,"RedDot"
13833,1168004.051,4571.9948,1369.35,1086.0255,"Reloader23"
13834,1021413.613,4089.2572,1369.4139,949.6794,"RedDot"
13835,1034340.821,4140.6168,1370.9413,960.6273,"RedDot"
13836,1036803.147,4254.9065,1375.7972,959.5155,"RedDot"
13837,1074805.035,4287.3925,1376.1241,994.4483,"RedDot"
13838,1155282.037,4581.6983,1376.4846,1068.6286,"Reloader23"
13839,1039224.433,4263.589,1377.5447,960.5363,"RedDot"
13840,1151014.006,4493.9437,1378.1171,1063.4195,"Reloader23"
13841,1038403.658,4260.8574,1381.3312,957.1467,"RedDot"
13842,1048745.425,4229.9258,1383.2878,965.3119,"RedDot"
13843,1039142.356,4172.7257,1383.7819,956.1313,"RedDot"
13844,1098402.32,4439.5858,1383.9932,1010.503,"RedDot"
13845,1054080.463,4286.7487,1388.3488,966.6857,"RedDot"
13846,1085434.073,4178.4099,1390.1242,994.1684,"RedDot"
13847,1119208.97,4518.2806,1393.0111,1022.979,"RedDot"
13848,1153230.099,4576.9246,1393.3693,1053.804,"RedDot"
13849,1032083.69,4249.8662,1395.2296,941.8448,"RedDot"
13850,1062534.447,4332.047,1395.4208,969.5003,"RedDot"
13851,1021947.117,4175.5678,1396.056,932.0425,"RedDot"
13852,1024573.597,4090.5449,1396.5676,934.0956,"RedDot"
13853,1144981.309,4378.633,1396.588,1043.8551,"RedDot"
13854,1061713.672,4262.6785,1398.4339,966.6641,"RedDot"
