"X","Area","Perim.","Major","Minor","Predicted_Brand"
8559,211776.197,1718.625,534.397,504.572,"BL-C(2)"
8573,229307.669,1787.584,547.213,533.547,"BL-C(2)"
75719,1137692.316,4428.801,1474.741,982.243,"RedDot"
8591,246839.142,1851.692,561.416,559.809,"BL-C(2)"
75743,1223405.704,4613.711,1548.754,1005.769,"RedDot"
8657,269265.442,1948.21,595.422,575.792,"BL-C(2)"
8641,255030.486,1889.956,590.04,550.327,"BL-C(2)"
43932,528491.494,2793.743,834.149,806.686,"Bullseye"
8688,275309.056,1950.635,608.64,575.931,"BL-C(2)"
8681,263521.513,1927.51,605.024,554.567,"H335"
75822,1473298.353,5240.32,1682.684,1114.803,"Reloader23"
8667,277057.208,1953.06,601.32,586.643,"BL-C(2)"
43837,482290.319,2633.117,791.512,775.82,"Bullseye"
8620,242194.051,1842.408,575.655,535.687,"BL-C(2)"
8677,269065.654,1948.21,604.224,566.984,"BL-C(2)"
8721,259375.894,1914.796,623.314,529.825,"H335"
8731,277107.155,1974.764,626.3,563.347,"H335"
75844,1384987.589,5122.626,1716.973,1027.052,"Reloader23"
8597,246339.67,1849.977,562.473,557.626,"BL-C(2)"
8702,261074.099,1902.376,613.443,541.876,"H335"
8568,220267.223,1749.32,540.273,519.095,"BL-C(2)"
43883,476646.284,3048.461,816.9,742.912,"Bullseye"
75741,1336894.251,4819.148,1545.933,1101.074,"RedDot"
8547,186852.536,1631.098,519.002,458.395,"H335"
8746,293939.367,2042.302,631.113,593.008,"BL-C(2)"
8710,292490.898,2008.888,619.257,601.384,"BL-C(2)"
43824,452471.831,2595.857,769.91,748.276,"Bullseye"
43830,477695.176,2594.853,783.758,776.031,"Bullseye"
43860,488933.299,2679.661,808.054,770.406,"Bullseye"
43838,470203.093,2617.562,791.61,756.283,"Bullseye"
8565,215472.291,1735.185,538.942,509.049,"BL-C(2)"
75742,1063373.865,4418.123,1546.106,875.703,"RedDot"
75723,1453818.037,5005.74,1494.074,1238.933,"Reloader23"
43936,517353.265,2802.023,837.256,786.754,"Bullseye"
8696,267966.815,1945.49,610.955,558.447,"H335"
8699,293439.895,2008.888,612.988,609.505,"BL-C(2)"
43876,501020.525,2677.236,814.062,783.625,"Bullseye"
75710,1182559.881,4566.373,1441.012,1044.878,"RedDot"
75800,1387082.247,4949.63,1637.347,1078.628,"Reloader23"
75734,1272336.905,4611.871,1526.958,1060.926,"RedDot"
8536,183206.389,1588.694,491.631,474.473,"BL-C(2)"
75700,1167813.492,5510.976,1375.271,1081.173,"Reloader23"
43909,509661.394,2683.801,826.33,785.305,"Bullseye"
75715,1060608.917,4440.872,1460.916,924.358,"RedDot"
8609,232454.344,1804.144,569.414,519.78,"BL-C(2)"
8576,229857.089,1785.869,550.573,531.561,"BL-C(2)"
43908,447826.74,2617.978,825.943,690.351,"Bullseye"
8672,266668.187,1954.064,603.054,563.021,"H335"
75795,1372671.003,5155.718,1629.606,1072.492,"Reloader23"
43849,486685.674,2682.086,800.732,773.877,"Bullseye"
43904,506564.666,2805.158,824.949,781.84,"Bullseye"
8571,215172.607,1739.325,546.029,501.743,"BL-C(2)"
75757,1314732.774,4753.504,1576.679,1061.706,"RedDot"
8585,229757.194,1785.869,558.095,524.169,"BL-C(2)"
75769,1406436.883,5056.061,1595.393,1122.439,"Reloader23"
8612,245890.145,1853.407,571.3,548.008,"BL-C(2)"
8635,266418.451,1934.785,585.156,579.699,"BL-C(2)"
8695,271113.489,1938.215,610.903,565.052,"H335"
8603,236100.491,1824.133,567.524,529.691,"BL-C(2)"
75728,1343806.621,4836.647,1502.047,1139.104,"RedDot"
75725,1290225.28,4719.873,1500.804,1094.59,"RedDot"
8543,197641.134,1659.367,511.063,492.394,"BL-C(2)"
8730,297885.197,2039.583,626.232,605.653,"BL-C(2)"
43827,455568.559,2564.158,777.819,745.737,"BL-C(2)"
8624,254980.539,1884.101,576.956,562.697,"BL-C(2)"
43931,453420.828,2625.547,833.988,692.232,"Bullseye"
75805,1324326.306,4994.905,1642.919,1026.335,"Reloader23"
43865,497823.904,2717.215,809.427,783.083,"Bullseye"
8546,199339.34,1661.082,518.982,489.047,"BL-C(2)"
75815,1414270.902,5191.793,1665.919,1080.909,"Reloader23"
75711,1159560.541,4623.515,1446.058,1020.981,"RedDot"
8735,255679.8,1894.096,627.125,519.102,"H335"
75837,1422942.784,4849.592,1709.821,1059.612,"RedDot"
8711,299383.614,2034.732,619.319,615.494,"BL-C(2)"
8590,234052.655,1801.719,560.987,531.216,"BL-C(2)"
8606,235800.808,1817.274,568.741,527.887,"BL-C(2)"
8666,261773.36,1926.505,600.163,555.35,"H335"
75849,1431614.667,5210.527,1725.917,1056.128,"Reloader23"
8703,283150.769,1982.334,613.542,587.602,"BL-C(2)"
43923,511359.599,2732.06,831.545,782.98,"Bullseye"
8617,228958.039,1788.294,572.105,509.554,"H335"
8704,289643.907,2054.722,615.46,599.204,"BL-C(2)"
8626,236799.752,1819.283,578.539,521.145,"BL-C(2)"
8691,263821.196,1920.651,610.204,550.484,"H335"
8628,247688.245,1859.972,579.224,544.464,"BL-C(2)"
8538,189200.055,1612.113,500.415,481.395,"BL-C(2)"
8659,238697.746,1829.988,596.454,509.543,"H335"
8724,289194.382,2008.888,624.733,589.394,"BL-C(2)"
43893,510510.497,2734.779,821.502,791.236,"Bullseye"
8673,271063.542,1954.064,603.218,572.146,"BL-C(2)"
8686,275908.422,1993.039,607.506,578.262,"BL-C(2)"
43951,545773.231,3199.092,843.224,824.099,"Bullseye"
43851,483838.683,2706.51,802.127,768.012,"Bullseye"
8558,223314.004,1751.745,534.135,532.323,"BL-C(2)"
8697,277107.155,1966.484,610.958,577.493,"BL-C(2)"
8640,263121.935,1899.951,588.541,569.234,"BL-C(2)"
43943,508412.713,2713.075,838.907,771.636,"Bullseye"
8675,268166.604,1938.215,603.784,565.501,"BL-C(2)"
75813,1378577.937,4907.385,1658.976,1058.038,"Reloader23"
75801,1424827.976,5207.767,1637.624,1107.793,"Reloader23"
8687,282501.455,1976.479,608.03,591.569,"BL-C(2)"
43877,503517.886,2677.236,814.951,786.672,"Bullseye"
75721,1212387.805,4528.839,1480.117,1042.931,"RedDot"
8690,273960.481,1978.904,610.167,571.675,"BL-C(2)"
43871,508312.819,2763.759,811.777,797.269,"Bullseye"
43874,503767.622,2666.237,813.178,788.778,"Bullseye"
8650,266768.082,1928.22,592.877,572.9,"BL-C(2)"
43892,510460.549,2748.203,821.475,791.185,"Bullseye"
43833,473149.979,2650.681,789.671,762.891,"Bullseye"
43866,487135.199,2644.827,809.916,765.808,"Bullseye"
43928,501669.839,2681.376,832.915,766.88,"Bullseye"
75737,1337396.969,5325.192,1538.467,1106.834,"Reloader23"
8745,259275.999,1944.07,630.184,523.848,"H335"
43872,491380.713,2696.221,812.035,770.466,"Bullseye"
8669,271413.173,1944.07,601.67,574.358,"BL-C(2)"
43934,510310.708,2909.245,836.375,776.862,"Bullseye"
8738,262572.515,1918.936,628.745,531.722,"H335"
8758,309622.793,2080.566,635.255,620.576,"BL-C(2)"
8604,235401.23,1806.569,568.213,527.482,"BL-C(2)"
8642,267966.815,1919.94,590.823,577.476,"BL-C(2)"
8700,278505.677,1993.333,613.31,578.181,"BL-C(2)"
43855,502219.259,2678.951,806.594,792.772,"Bullseye"
75803,1480294.509,5207.229,1641.51,1148.192,"Reloader23"
43823,411515.114,2888.546,759.846,689.557,"Bullseye"
8598,239496.902,1840.693,562.853,541.77,"BL-C(2)"
75788,1316450.393,4855.224,1620.22,1034.524,"RedDot"
75697,1086708.35,4294.909,1330.963,1039.578,"RedDot"
43886,500920.631,2691.37,818.906,778.834,"Bullseye"
43906,494427.493,2665.526,825.728,762.388,"Bullseye"
8551,200538.073,1689.351,525.964,485.457,"BL-C(2)"
8694,289943.59,1998.183,610.722,604.477,"BL-C(2)"
43843,493378.601,2717.925,795.94,789.242,"Bullseye"
8550,190498.682,1641.093,524.04,462.847,"H335"
75768,1413558.718,4857.175,1595.288,1128.196,"Reloader23"
8740,297935.144,2032.307,629.106,602.987,"BL-C(2)"
8661,256878.533,1892.381,596.993,547.859,"H335"
75707,1262198.762,4636.079,1418.542,1132.911,"RedDot"
8548,209178.941,1702.776,519.011,513.159,"BL-C(2)"
8622,212225.722,1734.181,576.568,468.66,"H335"
43858,494677.229,2668.956,807.567,779.926,"Bullseye"
75841,1457295.169,5354.985,1716.319,1081.084,"Reloader23"
75731,1229396.424,4705.896,1520.565,1029.431,"RedDot"
8646,242144.104,1821.708,592.044,520.751,"H335"
75807,1349168.945,4899.151,1644.964,1044.288,"Reloader23"
8684,279454.675,1972.339,605.49,587.644,"BL-C(2)"
75718,1276358.647,4702.105,1473.431,1102.943,"RedDot"
8757,296536.622,2030.593,633.959,595.563,"H335"
8644,257677.688,1905.806,591.509,554.658,"BL-C(2)"
43845,488833.405,2643.822,797.023,780.909,"Bullseye"
75778,1313350.3,4880.194,1609.744,1038.805,"RedDot"
43840,458865.075,2635.542,793.013,736.741,"Bullseye"
43948,531238.591,2776.889,841.795,803.514,"Bullseye"
8668,259076.21,1898.946,601.412,548.486,"H335"
43945,500421.159,2754.768,839.571,758.907,"Bullseye"
43914,508962.133,2779.608,828.595,782.083,"Bullseye"
43921,520949.465,2753.054,830.403,798.761,"Bullseye"
75774,1336852.358,4837.948,1603.473,1061.529,"RedDot"
75760,1297137.65,4746.032,1581.852,1044.072,"RedDot"
8720,272312.223,1960.63,622.777,556.73,"H335"
75729,1231407.296,4633.049,1504.006,1042.467,"RedDot"
75839,1429184.864,5285.549,1711.29,1063.347,"Reloader23"
43935,457466.553,2642.817,836.436,696.365,"Bullseye"
43929,505665.617,2720.644,833.471,772.472,"Bullseye"
8712,295188.048,2020.598,619.393,606.796,"BL-C(2)"
75843,1588085.588,5645.137,1716.827,1177.762,"Reloader23"
43903,462860.852,2632.112,823.972,715.234,"Bullseye"
8592,209278.836,1708.336,561.524,474.534,"H335"
8733,296137.045,2036.447,626.978,601.383,"H335"
8754,299533.455,2030.593,632.796,602.687,"BL-C(2)"
8566,223713.581,1759.314,540.263,527.226,"BL-C(2)"
75814,1347493.219,4846.721,1665.772,1029.962,"RedDot"
43911,497574.168,2815.447,826.596,766.434,"Bullseye"
43880,495875.962,2731.349,816.207,773.54,"Bullseye"
43933,538730.674,2764.469,835.498,820.987,"Bullseye"
8595,238198.274,1824.133,562.026,539.625,"BL-C(2)"
75786,1423403.609,4934.733,1618.107,1120.033,"Reloader23"
8610,248187.717,1868.252,569.88,554.507,"BL-C(2)"
43930,520400.045,3055.736,833.508,794.946,"Bullseye"
8563,221665.745,1749.32,537.31,525.271,"BL-C(2)"
75842,1563242.949,5388.189,1716.616,1159.481,"Reloader23"
43847,490231.927,2642.107,800.465,779.775,"Bullseye"
8705,292141.267,2012.318,615.844,603.994,"BL-C(2)"
8682,265968.926,1941.645,605.025,559.716,"H335"
43927,523197.089,2750.334,832.862,799.838,"Bullseye"
8627,252283.389,1884.101,578.569,555.193,"BL-C(2)"
8539,189849.369,1612.823,501.556,481.948,"BL-C(2)"
75755,1318335.585,4906.892,1573.987,1066.436,"Reloader23"
8715,285098.71,2018.173,621.321,584.237,"BL-C(2)"
8689,273510.956,1974.764,609.289,571.559,"BL-C(2)"
43859,496874.907,2689.656,808.017,782.954,"Bullseye"
8619,250685.078,1868.252,575.628,554.493,"BL-C(2)"
75828,1277783.014,5113.631,1688.07,963.778,"RedDot"
8718,269914.756,1937.505,622.447,552.121,"H335"
43940,534285.371,2858.561,838.745,811.061,"Bullseye"
75845,1487919.062,5230.898,1717.553,1103.009,"Reloader23"
8656,271313.278,1934.075,595.215,580.373,"BL-C(2)"
75797,1321854.61,4763.15,1630.801,1032.031,"RedDot"
43919,507413.769,2677.236,830.102,778.289,"Bullseye"
8674,280353.724,1975.769,603.238,591.736,"BL-C(2)"
75838,1417873.713,5142.885,1710.405,1055.477,"Reloader23"
75713,1277112.724,4647.453,1455.79,1116.968,"Reloader23"
8572,201686.859,1703.486,546.384,469.992,"BL-C(2)"
43920,520549.887,2807.167,830.109,798.431,"Bullseye"
75775,1245567.181,4768.019,1604.68,988.3,"RedDot"
75730,1341041.673,4877.053,1520.412,1123.029,"Reloader23"
75773,1387626.858,5058.171,1600.659,1103.783,"Reloader23"
75694,1084906.945,4378.211,1217.096,1134.953,"Reloader23"
43848,488383.88,2664.816,800.724,776.585,"Bullseye"
75771,1361066.6,4912.747,1596.858,1085.233,"Reloader23"
75779,1383060.504,4891.299,1611.051,1093.055,"Reloader23"
43828,474848.184,2596.568,781.772,773.365,"Bullseye"
8529,167173.333,1522.871,470.292,452.595,"BL-C(2)"
8727,298035.039,2060.577,625.185,606.972,"BL-C(2)"
43836,464658.952,2598.993,790.307,748.598,"Bullseye"
75716,1236015.542,4588.202,1461.188,1077.031,"RedDot"
43825,452971.303,2559.724,771.219,747.83,"BL-C(2)"
75834,1510918.403,5041.973,1705.858,1127.738,"Reloader23"
75738,1295001.1,4797.812,1541.34,1069.749,"RedDot"
8611,237598.907,1811.713,570.86,529.938,"BL-C(2)"
75836,1552350.729,5103.669,1708.667,1156.758,"Reloader23"
75776,1333375.226,4859.666,1605.699,1057.3,"RedDot"
75696,1022653.722,4228.614,1270.478,1024.877,"RedDot"
75744,1306437.93,4869.739,1549.567,1073.466,"Reloader23"
8607,249786.028,1861.687,569.018,558.924,"BL-C(2)"
8750,298234.828,2029.882,631.735,601.081,"H335"
75794,1442758.245,5109.031,1629.571,1127.276,"Reloader23"
75739,1312428.651,4762.118,1543.401,1082.697,"RedDot"
8726,300232.716,2038.872,624.734,611.889,"BL-C(2)"
8587,238198.274,1815.853,559.505,542.057,"BL-C(2)"
8723,293090.265,2020.598,623.901,598.13,"BL-C(2)"
8743,261173.993,1919.94,629.695,528.092,"H335"
43910,497474.273,2672.091,826.371,766.489,"Bullseye"
8760,253931.647,1887.531,637.261,507.352,"H335"
43829,434191.15,2593.138,783.362,705.713,"H335"
75763,1345691.813,4704.707,1592.568,1075.865,"RedDot"
8596,208829.311,1722.765,562.207,472.939,"H335"
8631,256578.849,1881.676,581.531,561.769,"BL-C(2)"
8556,213124.771,1715.196,533.476,508.662,"BL-C(2)"
8574,234302.391,1801.719,548.156,544.23,"BL-C(2)"
43939,497973.745,2694.8,838.431,756.222,"Bullseye"
43826,364065.259,2565.873,776.695,596.814,"H335"
43834,472800.348,2633.117,789.966,762.043,"Bullseye"
43913,532786.955,2803.738,828.32,818.965,"Bullseye"
75804,1478032.279,5092.945,1642.689,1145.615,"Reloader23"
75706,1112849.677,4457.07,1418.01,999.234,"RedDot"
8531,177162.776,1581.124,480.914,469.045,"H335"
8537,185004.489,1601.114,491.824,478.942,"H335"
8549,212075.88,1721.05,523.839,515.47,"BL-C(2)"
43917,520799.623,2756.483,829.012,799.871,"Bullseye"
43946,509511.552,2723.78,840.236,772.081,"Bullseye"
8554,198340.395,1654.517,528.657,477.691,"BL-C(2)"
43863,497324.431,2777.183,809.089,782.625,"Bullseye"
75808,1315277.385,4766.56,1647.349,1016.58,"RedDot"
8719,287496.176,2024.738,622.461,588.071,"BL-C(2)"
8583,236150.438,1812.424,557.541,539.29,"BL-C(2)"
8578,218219.387,1731.755,551.612,503.697,"H335"
8584,243242.943,1835.843,557.615,555.413,"BL-C(2)"
43942,505865.405,2708.935,838.884,767.791,"Bullseye"
75699,1076905.353,4325.511,1350.295,1015.451,"RedDot"
43842,481141.533,2676.526,794.077,771.473,"Bullseye"
43937,529590.333,2732.77,837.463,805.165,"Bullseye"
75727,1210879.651,4712.178,1501.839,1026.568,"RedDot"
8759,307425.116,2126.4,636.024,615.426,"BL-C(2)"
43822,306176.435,2191.218,650.343,599.431,"H335"
43941,506314.93,2876.126,838.822,768.531,"Bullseye"
8652,266318.557,1924.08,593.308,571.52,"BL-C(2)"
8651,252633.019,1858.257,593.272,542.184,"BL-C(2)"
43862,487884.408,2646.541,808.72,768.12,"Bullseye"
8734,298834.194,2026.453,626.997,606.841,"BL-C(2)"
8683,284299.554,1986.474,605.213,598.106,"BL-C(2)"
75724,1219551.534,4596.054,1494.565,1038.952,"RedDot"
8527,101193.06,1207.474,396.664,324.817,"BL-C(2)"
8742,284549.291,2001.613,629.626,575.42,"H335"
75846,1564290.278,5323.733,1718.008,1159.317,"Reloader23"
43844,497274.484,2717.215,796.254,795.161,"Bullseye"
8581,214972.818,1733.47,553.442,494.563,"H335"
8636,259925.313,1899.951,585.323,565.409,"BL-C(2)"
8570,216720.971,1741.04,544.423,506.845,"BL-C(2)"
8532,180858.87,1572.844,486.838,473.005,"BL-C(2)"
75847,1530231.145,5123.277,1719.153,1133.32,"Reloader23"
43878,493178.813,2697.225,815.563,769.941,"Bullseye"
8717,288694.909,2007.884,622.177,590.793,"BL-C(2)"
8762,311221.104,2127.82,637.772,621.317,"BL-C(2)"
43896,520499.94,2733.774,822.559,805.682,"Bullseye"
75781,1432368.744,4840.439,1611.793,1131.503,"RedDot"
8763,298384.669,2037.158,637.963,595.513,"H335"
8630,257028.374,1882.387,581.243,563.033,"BL-C(2)"
8753,298084.986,2040.587,632.052,600.479,"H335"
8632,259875.366,1894.096,582,568.528,"BL-C(2)"
75817,1485279.794,5284.629,1673.237,1130.215,"Reloader23"
75799,1386705.208,4942.316,1636.958,1078.591,"Reloader23"
75812,1335721.243,4938.636,1657.436,1026.099,"Reloader23"
8741,289044.54,2014.743,629.143,584.959,"H335"
75722,1337061.824,5679.307,1486.931,1144.908,"Reloader23"
8580,214673.135,1735.185,552.46,494.751,"H335"
8601,246988.984,1849.977,566.367,555.252,"BL-C(2)"
75705,1159141.609,4292.688,1415.474,1042.665,"RedDot"
75765,1338737.55,4809.995,1593.578,1069.627,"RedDot"
75703,1158974.037,4449.599,1393.186,1059.192,"RedDot"
8530,163077.661,1506.311,476.291,435.945,"BL-C(2)"
43864,503417.992,2696.221,809.11,792.193,"Bullseye"
8575,225711.47,1771.734,549.678,522.824,"BL-C(2)"
8653,265619.296,1927.51,594.605,568.776,"H335"
8629,239397.007,1831.703,579.506,525.982,"BL-C(2)"
75753,1271666.614,4900.61,1572.582,1029.603,"Reloader23"
43869,503467.939,2665.526,811.482,789.956,"Bullseye"
43839,470352.935,2670.671,792.131,756.027,"Bullseye"
75830,1412972.214,4985.054,1696.604,1060.384,"Reloader23"
75691,15835.611,815.692,247.996,81.302,"BL-C(2)"
8637,237349.171,1816.858,586.612,515.166,"H335"
75791,1294791.634,4882.953,1622.532,1016.054,"RedDot"
8725,282501.455,1992.328,624.734,575.753,"BL-C(2)"
75802,1441124.412,5102.749,1638.319,1119.987,"Reloader23"
8755,311570.735,2078.851,633.772,625.942,"BL-C(2)"
8625,199539.129,1715.906,577.334,440.059,"H335"
8732,292840.528,2030.593,626.332,595.301,"H335"
8709,268116.656,1994.043,617.931,552.451,"H335"
8561,197790.976,1661.082,535.429,470.343,"BL-C(2)"
8535,180009.767,1584.554,491.229,466.576,"H335"
8599,245590.462,1859.972,563.182,555.23,"BL-C(2)"
75756,1312009.719,4927.15,1575.407,1060.362,"Reloader23"
8693,286697.021,1998.894,610.703,597.728,"BL-C(2)"
8588,240395.951,1833.417,559.976,546.598,"BL-C(2)"
75732,1297975.513,5038.674,1524.107,1084.33,"Reloader23"
75810,1342047.109,4865.409,1652.242,1034.199,"RedDot"
8557,219867.646,1743.465,533.943,524.296,"BL-C(2)"
75747,1286161.645,4918.805,1560.681,1049.28,"Reloader23"
75783,1296299.787,4907.923,1612.735,1023.417,"RedDot"
43835,477095.809,2631.402,790.075,768.86,"Bullseye"
8748,269265.442,1970.624,631.592,542.818,"H335"
75806,1392109.425,4925.691,1644.722,1077.683,"Reloader23"
8654,272861.642,1934.075,594.781,584.112,"BL-C(2)"
43887,513357.488,2707.93,819.998,797.109,"Bullseye"
43854,490381.768,2763.759,804.552,776.051,"Bullseye"
75766,1414647.94,4920.599,1594.185,1129.847,"Reloader23"
75772,1365800.526,4803.825,1598.476,1087.906,"RedDot"
43888,508612.502,2692.081,820.412,789.342,"Bullseye"
8613,242693.523,1840.987,571.35,540.837,"BL-C(2)"
43861,490231.927,2645.537,808.301,772.216,"Bullseye"
8660,263571.46,1922.365,596.813,562.303,"H335"
8594,245340.726,1854.117,561.906,555.925,"BL-C(2)"
75712,1298771.483,4494.716,1451.695,1139.115,"RedDot"
75780,1326672.322,4910.526,1611.221,1048.38,"Reloader23"
8593,226910.203,1781.019,561.811,514.249,"H335"
8602,248387.506,1849.977,567.372,557.406,"BL-C(2)"
8708,288545.068,2004.748,616.599,595.828,"BL-C(2)"
8569,211026.988,1711.766,542.974,494.845,"H335"
43950,521748.62,2733.774,842.883,788.141,"Bullseye"
75832,1401451.598,5100.258,1704.236,1047.028,"Reloader23"
8633,251684.022,1975.769,582.472,550.162,"BL-C(2)"
8589,238997.429,1821.708,560.961,542.464,"BL-C(2)"
75733,1298184.979,4663,1525.932,1083.207,"RedDot"
8560,221066.379,1743.465,535.212,525.904,"BL-C(2)"
75752,1420638.661,4936.034,1565.885,1155.138,"Reloader23"
8579,214972.818,1731.045,551.719,496.107,"H335"
8764,301481.397,2042.302,638.975,600.74,"H335"
8577,231105.769,1800.004,550.848,534.182,"BL-C(2)"
75782,1324661.451,4653.847,1611.957,1046.313,"RedDot"
75792,1432536.316,5080.65,1627.534,1120.69,"Reloader23"
43857,497574.168,2669.666,807.247,784.804,"Bullseye"
8737,284299.554,1986.474,628.444,575.997,"H335"
8608,221465.957,1781.729,569.071,495.508,"H335"
43899,512158.755,2738.209,823.544,791.823,"Bullseye"
43949,464808.794,2721.355,842.376,702.552,"Bullseye"
75764,1025083.524,4463.129,1593.191,819.222,"RedDot"
75833,1377614.394,5189.572,1705.249,1028.608,"Reloader23"
43944,513557.277,2840.287,839.178,779.192,"Bullseye"
8747,286447.285,2021.602,631.57,577.475,"H335"
75785,1342591.72,4765.64,1616.593,1057.434,"RedDot"
43853,490032.138,2695.51,804.025,776.006,"Bullseye"
8728,297835.25,2030.593,625.549,606.213,"BL-C(2)"
8647,263971.037,1917.515,592.644,567.117,"BL-C(2)"
8664,276108.211,1968.199,598.819,587.076,"BL-C(2)"
43884,462361.38,2682.38,817.814,719.842,"Bullseye"
75726,1211172.904,4626.386,1501.017,1027.379,"RedDot"
43918,527292.761,2777.893,830.092,808.79,"Bullseye"
75698,1188424.922,4370.358,1342.211,1127.356,"Reloader23"
43916,437088.089,2842.712,828.704,671.552,"Bullseye"
43846,478893.909,2594.143,799.334,762.819,"Bullseye"
8658,264470.51,1921.655,595.642,565.33,"H335"
8618,218968.596,1753.46,573.67,485.993,"H335"
75818,1387794.43,4982.833,1673.648,1055.774,"Reloader23"
8744,304478.23,2057.147,629.927,615.426,"BL-C(2)"
75708,1149631.864,4470.127,1425.494,1026.842,"RedDot"
75692,32802.338,792.023,271.116,154.049,"BL-C(2)"
75748,1381091.526,4957.863,1561.004,1126.493,"Reloader23"
43952,516604.057,3094.711,843.525,779.776,"Bullseye"
8739,288345.279,2010.603,628.957,583.716,"H335"
75736,1307066.327,4864.916,1534.575,1084.475,"RedDot"
8645,267916.868,1935.79,591.74,576.474,"BL-C(2)"
43879,468504.888,2667.951,815.76,731.243,"Bullseye"
8701,269015.706,1956.49,613.389,558.409,"H335"
75826,1456624.878,5067.705,1686.86,1099.459,"Reloader23"
43882,485087.363,2628.977,816.523,756.417,"Bullseye"
75809,1481760.769,5129.828,1647.35,1145.255,"Reloader23"
75835,1408196.395,4988.195,1708.404,1049.501,"Reloader23"
75746,1345021.523,4903.751,1558.564,1098.79,"Reloader23"
8679,270064.598,1951.639,604.438,568.887,"BL-C(2)"
43831,458865.075,2622.118,786.88,742.483,"Bullseye"
43926,512208.702,2778.188,832.692,783.2,"Bullseye"
43867,504716.619,2764.053,810.322,793.049,"Bullseye"
43885,512508.385,2722.359,818.122,797.614,"Bullseye"
75777,1342843.079,4756.487,1608.452,1062.985,"RedDot"
8680,286247.496,2032.307,604.938,602.478,"BL-C(2)"
8621,241145.16,1839.983,575.727,533.301,"BL-C(2)"
8716,280753.302,1982.334,621.421,575.24,"BL-C(2)"
75740,1378996.868,4872.611,1544.128,1137.077,"Reloader23"
8749,307674.852,2069.567,631.612,620.229,"BL-C(2)"
8616,245440.62,1849.267,571.862,546.469,"BL-C(2)"
75827,1382599.68,4943.348,1686.995,1043.501,"Reloader23"
43890,511859.071,2727.92,820.708,794.094,"Bullseye"
