"X","Area","Perim.","Major","Minor","Predicted_Brand"
46586,1854240.453,5122.878,1564.187,1509.341,"RedDot"
46552,575691.614,4667.849,1211.762,604.899,"H335"
61782,974183.32,3887.983,1126.705,1100.882,"Reloader23"
46585,1876516.912,5175.277,1564.164,1527.497,"RedDot"
61784,861004.149,3635.901,1128.639,971.315,"Bullseye"
46575,1775723.429,5053.209,1534.712,1473.19,"RedDot"
46576,1666139.237,4907.429,1540.55,1377.037,"RedDot"
61769,866620.484,3668.842,1111.677,992.568,"Bullseye"
61770,964956.484,3680.697,1114.237,1102.657,"Reloader23"
61714,640512.871,3185.835,926.772,879.964,"Bullseye"
61812,1067905.903,3897.998,1175.909,1156.297,"Reloader23"
61753,731276.849,3271.401,1087.4,856.254,"Bullseye"
61819,934618.249,3692.135,1183.278,1005.675,"RedDot"
61737,769538.129,3549.379,1057.926,926.157,"Bullseye"
61804,759007.501,3427.191,1157.377,834.99,"Bullseye"
61725,793056.53,3395.429,1011.998,997.78,"Bullseye"
46561,1676478.311,4902.284,1490.046,1432.545,"RedDot"
61840,1075126.905,3917.021,1233.469,1109.792,"Reloader23"
61758,718690.242,3280.826,1093.015,837.193,"Bullseye"
61807,1032352.499,3992.989,1159.335,1133.781,"Reloader23"
61816,827857.746,3768.398,1179.405,893.723,"Bullseye"
61707,490877.671,3038.93,819.17,762.973,"Bullseye"
61845,743211.56,3518.451,1242.236,761.76,"Bullseye"
46581,1705997.116,5090.469,1555.07,1396.814,"RedDot"
61793,854886.356,3572.967,1143.102,952.212,"Bullseye"
61794,841697.999,3537.056,1145.804,935.311,"Bullseye"
61733,686446.464,3311.459,1042.946,838.021,"Bullseye"
61746,676868.608,3284.557,1073.624,802.716,"Bullseye"
61803,974534.341,3724.609,1157.105,1072.345,"Reloader23"
46589,1877965.381,5201.415,1566.928,1525.979,"RedDot"
61788,890540.051,3592.874,1132.76,1000.98,"Bullseye"
61839,1149041.879,4134.077,1230.059,1189.379,"Reloader23"
46574,1787161.342,5137.013,1530.071,1487.176,"RedDot"
46555,1458908.237,4616.455,1456.325,1275.498,"RedDot"
61851,917217.641,3759.512,1247.527,936.122,"RedDot"
46565,1540072.464,4734.677,1508.694,1299.721,"RedDot"
61735,708811.511,3224.764,1050.762,858.888,"Bullseye"
61722,606714.572,2993.006,1002.109,770.867,"Bullseye"
61789,831217.517,3462.511,1134.529,932.845,"Bullseye"
61790,756500.209,3505.589,1139.098,845.587,"Bullseye"
46562,1715636.928,4955.687,1497.202,1458.999,"RedDot"
61787,848166.813,3599.869,1131.86,954.111,"Bullseye"
46559,1651454.756,4870.879,1485.483,1415.498,"RedDot"
61854,1021922.164,3894.145,1250.359,1040.622,"RedDot"
61813,1046293.044,3975.685,1177.083,1131.765,"Reloader23"
46590,1862781.427,5191.126,1568.59,1512.037,"RedDot"
