"X","Area","Perim.","Major","Minor","Predicted_Brand"
23418,324057.539,2141.245,674.655,611.576,"H335"
23670,262422.674,1909.946,587.497,568.729,"BL-C(2)"
23500,352877.082,2216.352,720.208,623.843,"H335"
23993,385692.403,2338.004,724.998,677.352,"H335"
23947,362866.526,2246.042,694.04,665.691,"H335"
23923,293789.526,2054.722,678.184,551.568,"H335"
23861,324357.222,2115.401,653.223,632.226,"BL-C(2)"
23475,378200.321,2291.876,703.335,684.652,"H335"
23558,439635.397,2482.486,768.565,728.32,"H335"
23526,421504.557,2451.791,741.276,723.99,"H335"
23288,273211.272,1962.344,613.142,567.346,"H335"
23890,316915.087,2106.41,663.486,608.165,"H335"
23751,291092.376,2012.318,619.721,598.06,"BL-C(2)"
23959,363365.998,2257.752,700.938,660.047,"H335"
23325,298734.3,2067.436,629.708,604.027,"BL-C(2)"
23756,298434.617,2035.443,621.278,611.609,"BL-C(2)"
23235,233303.447,1817.568,567.896,523.073,"BL-C(2)"
24007,403673.401,2370.829,743.012,691.742,"H335"
23590,163726.975,1528.015,470.83,442.758,"BL-C(2)"
23329,299333.667,2044.727,630.974,604.024,"BL-C(2)"
23900,319462.395,2097.126,667.379,609.477,"H335"
23427,335445.504,2166.084,677.856,630.078,"H335"
23195,187401.955,1618.678,501.522,475.767,"BL-C(2)"
24034,431294.212,2490.055,787.159,697.624,"H335"
23626,214573.241,1735.185,552.044,494.893,"H335"
23352,311870.418,2078.851,640.693,619.776,"BL-C(2)"
23733,290143.379,2006.463,613.08,602.567,"BL-C(2)"
23294,282701.244,1978.194,616.084,584.249,"BL-C(2)"
23578,476046.917,2620.697,825.544,734.209,"Bullseye"
23541,409567.173,2411.518,750.101,695.209,"H335"
23405,326704.741,2131.25,668.086,622.635,"H335"
23306,291142.323,2010.603,621.629,596.326,"BL-C(2)"
23654,252633.019,1863.402,576.469,557.988,"BL-C(2)"
23769,293389.948,2033.018,625.17,597.527,"BL-C(2)"
23797,293340.001,2022.313,634.689,588.465,"H335"
23960,365363.886,2247.757,701.065,663.556,"H335"
23985,362267.159,2245.332,716.196,644.032,"H335"
23832,316415.614,2098.841,645.127,624.486,"BL-C(2)"
23702,274859.531,1942.355,601.135,582.169,"BL-C(2)"
23221,235101.547,1800.004,554.42,539.917,"BL-C(2)"
23653,255430.064,1884.101,576.19,564.438,"BL-C(2)"
23571,480092.642,2584.858,798.322,765.697,"Bullseye"
23922,351128.93,2203.638,678.014,659.383,"BL-C(2)"
23957,342737.797,2188.793,698.858,624.429,"H335"
23877,336444.448,2177.794,660.433,648.626,"BL-C(2)"
23378,315866.195,2097.126,654.103,614.847,"BL-C(2)"
23384,329801.468,2149.525,657.703,638.459,"BL-C(2)"
23906,341539.064,2175.369,669.147,649.874,"BL-C(2)"
23570,448076.476,2522.171,797.355,715.501,"H335"
23426,313568.623,2099.551,677.283,589.485,"H335"
23816,299933.033,2030.593,641.073,595.699,"H335"
23320,290093.432,2000.608,627.264,588.84,"H335"
23305,282601.349,2003.034,621.031,579.39,"BL-C(2)"
23439,337693.129,2156.09,685.174,627.526,"H335"
23499,373705.071,2301.871,718.935,661.835,"H335"
23361,313268.94,2091.271,646.976,616.508,"BL-C(2)"
23547,442632.23,2481.776,756.787,744.697,"BL-C(2)"
23556,425050.81,2424.943,764.737,707.683,"H335"
23511,379948.473,2310.861,728.727,663.85,"H335"
23553,407569.284,2400.813,760.432,682.419,"H335"
23348,297935.144,2044.727,639.403,593.276,"H335"
24026,453270.987,2509.751,775.449,744.243,"BL-C(2)"
23648,246189.829,1841.697,571.613,548.376,"BL-C(2)"
23982,382545.729,2312.576,713.991,682.183,"H335"
23456,363665.681,2241.902,693.172,667.992,"H335"
23630,205133.217,1675.927,553.956,471.488,"H335"
23324,288145.49,2012.318,628.876,583.388,"H335"
23219,203684.748,1695.917,551.964,469.848,"BL-C(2)"
23627,235051.599,1797.579,553.158,541.034,"BL-C(2)"
23393,317514.453,2091.565,662.015,610.669,"H335"
23642,235950.649,1827.563,565.391,531.352,"BL-C(2)"
23650,248886.978,1855.832,574.287,551.803,"BL-C(2)"
23607,198939.762,1656.942,522.877,484.431,"BL-C(2)"
23434,333048.037,2171.229,683.077,620.793,"H335"
23679,265869.032,1927.216,592.452,571.38,"BL-C(2)"
23854,316965.034,2104.696,651.358,619.586,"BL-C(2)"
23559,395781.741,2369.114,774.18,650.915,"H335"
23825,285348.446,2004.748,643.95,564.201,"H335"
23552,403123.982,2389.398,759.967,675.389,"H335"
23655,248387.506,1847.552,576.672,548.417,"BL-C(2)"
23713,287646.018,1994.043,607.228,603.138,"BL-C(2)"
23782,297785.303,2043.723,631.202,600.682,"H335"
23625,222365.006,1761.74,550.963,513.871,"H335"
23793,313568.623,2082.991,633.356,630.369,"BL-C(2)"
23788,306076.541,2073.707,632.007,616.621,"BL-C(2)"
23346,282201.771,2004.748,638.305,562.913,"H335"
23996,397529.894,2355.984,727.632,695.614,"H335"
23194,193545.463,1646.947,501.264,491.617,"BL-C(2)"
24049,535534.052,2817.162,852.246,800.078,"Bullseye"
23981,367611.511,2265.321,712.961,656.498,"H335"
23253,249186.662,1864.112,589.21,538.474,"BL-C(2)"
23417,341988.589,2195.358,673.593,646.434,"BL-C(2)"
23504,357272.437,2228.772,722.876,629.283,"H335"
23741,290393.115,2088.846,616.822,599.427,"BL-C(2)"
23674,245090.99,1902.376,591.443,527.624,"H335"
23404,327903.474,2147.81,667.947,625.049,"H335"
23932,339241.492,2169.514,683.851,631.622,"H335"
23792,310072.318,2075.422,633.031,623.66,"BL-C(2)"
24045,466257.263,2622.118,812.565,730.597,"Bullseye"
23903,326105.374,2135.39,668.416,621.186,"H335"
23817,297985.092,2031.303,641.138,591.77,"H335"
23634,227659.411,1787.584,555.45,521.856,"BL-C(2)"
23760,297335.778,2036.447,622.307,608.349,"BL-C(2)"
23759,289244.329,2010.603,622.134,591.958,"BL-C(2)"
