"X","Area","Perim.","Major","Minor","Predicted_Brand"
24172,304328.388,2048.867,629.131,615.901,"BL-C(2)"
24112,276557.736,1968.199,599.635,587.231,"BL-C(2)"
24206,301481.397,2058.862,640.802,599.028,"H335"
24157,299883.086,2044.727,624.088,611.809,"BL-C(2)"
24109,272062.487,1951.345,597.374,579.872,"BL-C(2)"
24218,303579.18,2073.707,645.774,598.551,"H335"
69317,1565945.122,5262.338,1583.411,1259.195,"Reloader23"
24101,257427.952,1904.801,592.209,553.466,"BL-C(2)"
24166,287296.387,1998.894,627.505,582.939,"H335"
69334,1725526.477,5557.279,1718.84,1278.193,"Reloader23"
24136,288545.068,2020.598,616.002,596.406,"BL-C(2)"
24215,306326.277,2095.411,644.43,605.227,"H335"
24248,326854.583,2135.39,653.819,636.513,"BL-C(2)"
24096,253332.28,1898.236,588.007,548.553,"BL-C(2)"
24162,283600.293,1994.043,625.91,576.906,"BL-C(2)"
24107,262172.938,1931.65,596.696,559.429,"H335"
24108,261273.888,1905.806,597.05,557.18,"H335"
24132,288994.593,2000.608,611.549,601.684,"BL-C(2)"
24089,264270.721,1914.086,581.632,578.51,"BL-C(2)"
69305,1419549.831,4811.571,1453.232,1243.729,"RedDot"
24121,283650.241,1986.474,607.013,594.971,"BL-C(2)"
24060,219268.279,1741.04,534.139,522.675,"BL-C(2)"
69353,1769030.503,5574.133,1848.451,1218.534,"Reloader23"
24213,292840.528,2020.598,643.749,579.195,"H335"
24075,242893.312,1835.843,562.96,549.349,"BL-C(2)"
24185,287346.335,2006.463,633.012,577.968,"H335"
24192,307924.588,2064.717,636.103,616.349,"BL-C(2)"
24186,308773.69,2067.142,633.52,620.569,"BL-C(2)"
24171,306775.802,2066.431,628.936,621.048,"BL-C(2)"
69355,1761538.42,5472.055,1852.492,1210.726,"Reloader23"
69322,1596912.396,5212.902,1641.597,1238.582,"Reloader23"
24145,293989.314,2014.743,618.979,604.736,"BL-C(2)"
24126,286796.915,1990.614,609.058,599.55,"BL-C(2)"
69343,1618589.487,5288.598,1767.874,1165.724,"Reloader23"
24130,287945.701,2010.603,610.657,600.376,"BL-C(2)"
24093,248936.925,1869.256,585.436,541.402,"BL-C(2)"
24105,270364.281,1938.925,595.251,578.308,"BL-C(2)"
24238,307375.168,2063.002,652.451,599.834,"H335"
24233,316865.139,2100.556,650.836,619.888,"BL-C(2)"
69313,1462254.701,5334.554,1512.905,1230.613,"Reloader23"
24066,230955.928,1791.724,551.25,533.447,"BL-C(2)"
24137,266218.662,1944.07,616.416,549.889,"H335"
24065,232654.133,1793.439,546.029,542.507,"BL-C(2)"
69341,1758991.112,5564.016,1764.267,1269.432,"Reloader23"
24222,295687.52,2040.293,647.244,581.668,"H335"
24102,270214.44,1939.93,592.399,580.771,"BL-C(2)"
24224,307874.641,2081.276,647.445,605.454,"H335"
24054,175864.148,1554.57,477.114,469.316,"H335"
24083,238098.38,1821.708,570.345,531.531,"BL-C(2)"
69302,854646.816,4126.247,1247.683,872.153,"Bullseye"
24208,300532.4,2043.012,641.822,596.193,"H335"
69346,1749501.141,5432.786,1788.667,1245.36,"Reloader23"
24252,312919.309,2111.971,654.432,608.804,"H335"
69349,1783714.984,5577.978,1817.781,1249.379,"Reloader23"
24150,290642.851,2002.323,621.782,595.157,"BL-C(2)"
24122,272611.906,1958.915,607.039,571.792,"BL-C(2)"
24138,283100.821,2008.178,616.583,584.601,"BL-C(2)"
69311,1420249.092,4946.058,1493.193,1211.041,"Reloader23"
69354,1839705.813,5890.534,1848.451,1267.215,"Reloader23"
69338,1583376.7,5298.004,1739.823,1158.749,"Reloader23"
69320,1568642.271,5140.514,1630.066,1225.262,"Reloader23"
24170,279754.358,1981.329,628.412,566.817,"H335"
24230,316465.562,2099.551,649.823,620.071,"BL-C(2)"
69304,1353719.4,4829.135,1390.062,1239.951,"Reloader23"
24127,269365.337,1948.21,609.066,563.103,"H335"
69312,1471095.358,4979.472,1496.683,1251.472,"Reloader23"
24227,313218.993,2117.115,647.902,615.53,"BL-C(2)"
24146,256179.272,1903.086,619.133,526.829,"H335"
24129,276407.894,1958.204,610.577,576.395,"BL-C(2)"
69348,1738862.384,5847.125,1816.234,1219,"Reloader23"
24141,267717.079,1931.65,618.162,551.422,"H335"
24244,308823.638,2097.126,653.077,602.083,"H335"
24245,325006.536,2128.825,653.426,633.294,"BL-C(2)"
24124,287146.546,1986.474,607.862,601.463,"BL-C(2)"
69323,1569441.427,5167.363,1649.848,1211.187,"Reloader23"
24191,285797.971,1996.468,635.065,572.995,"H335"
24056,192646.413,1635.948,504.934,485.776,"BL-C(2)"
24199,310122.265,2068.857,637.247,619.634,"BL-C(2)"
24128,279254.886,1972.339,609.726,583.144,"BL-C(2)"
24097,262972.093,1912.371,588.418,569.028,"BL-C(2)"
24092,251933.758,1875.111,584.607,548.697,"BL-C(2)"
24061,213524.349,1725.19,535.02,508.145,"BL-C(2)"
24147,281003.038,1974.764,619.784,577.272,"BL-C(2)"
24259,332798.301,2138.82,655.183,646.739,"BL-C(2)"
24202,291392.059,2016.458,638.131,581.404,"H335"
24071,225661.523,1767.594,557.118,515.727,"H335"
24087,252633.019,1875.821,579.63,554.944,"BL-C(2)"
24205,312719.52,2088.846,639.976,622.159,"BL-C(2)"
24134,292191.215,2028.878,615.876,604.065,"BL-C(2)"
24148,290393.115,2006.463,620.262,596.103,"BL-C(2)"
24117,261323.835,1901.666,605.866,549.177,"H335"
24123,279754.358,1981.623,607.646,586.187,"BL-C(2)"
24068,221366.062,1755.885,553.904,508.846,"BL-C(2)"
69342,1645411.142,5505.174,1766.498,1185.964,"Reloader23"
24135,288145.49,2011.313,615.877,595.7,"BL-C(2)"
24094,269065.654,1922.365,587.421,583.202,"BL-C(2)"
24095,261623.518,1904.091,587.477,567.017,"BL-C(2)"
24074,245940.092,1848.262,562.92,556.279,"BL-C(2)"
24182,288195.437,2011.313,631.87,580.724,"H335"
24219,308274.218,2072.997,645.821,607.764,"H335"
24091,261323.835,1908.941,584.506,569.246,"BL-C(2)"
24149,279854.252,1978.904,621.212,573.591,"BL-C(2)"
24203,301581.291,2055.726,639.567,600.383,"H335"
69310,1474791.452,4920.924,1490.427,1259.882,"RedDot"
24257,319412.447,2105.406,654.787,621.101,"BL-C(2)"
24078,233852.866,1801.719,566.521,525.577,"BL-C(2)"
24226,327653.738,2159.519,647.887,643.911,"BL-C(2)"
24110,273361.114,1948.21,598.141,581.894,"BL-C(2)"
24140,285248.552,1994.754,618.153,587.541,"BL-C(2)"
24181,294788.47,2046.442,631.845,594.033,"H335"
24189,295487.731,2041.592,634.678,592.784,"H335"
24055,173716.418,1555.28,491.156,450.33,"BL-C(2)"
24073,228908.092,1786.874,561.215,519.329,"H335"
24082,244841.254,1845.837,568.917,547.956,"BL-C(2)"
69324,1485430.209,5029.862,1652.908,1144.231,"Reloader23"
24187,299533.455,2031.303,634.1,601.448,"BL-C(2)"
69340,1658647.155,5244.601,1760.613,1199.5,"Reloader23"
24228,313368.834,2108.125,648.724,615.044,"BL-C(2)"
24085,244441.676,1854.117,575.965,540.368,"BL-C(2)"
24070,227859.2,1791.724,555.181,522.568,"BL-C(2)"
24125,264420.562,1915.8,608.615,553.175,"H335"
24158,288295.332,2003.328,624.259,588.007,"BL-C(2)"
24076,218968.596,1752.455,563.913,494.402,"H335"
69331,1470845.622,4952.207,1691.096,1107.412,"Reloader23"
24067,209378.73,1712.476,552.997,482.081,"H335"
24099,266418.451,1918.226,591.249,573.725,"BL-C(2)"
24194,316615.403,2092.986,636.445,633.405,"BL-C(2)"
24251,323657.961,2128.825,654.347,629.779,"BL-C(2)"
24223,301531.344,2069.861,647.311,593.103,"H335"
24204,294538.734,2044.727,639.908,586.05,"H335"
24212,312269.996,2086.421,642.798,618.537,"BL-C(2)"
69330,1591568.043,5145.658,1690.883,1198.455,"Reloader23"
24241,325106.43,2138.82,652.893,634.007,"BL-C(2)"
24064,228558.461,1789.299,541.683,537.233,"BL-C(2)"
24210,311570.735,2087.131,642.387,617.547,"BL-C(2)"
24234,318763.134,2105.406,650.971,623.472,"BL-C(2)"
24237,317264.717,2124.685,651.889,619.667,"BL-C(2)"
24118,270564.07,1953.06,605.949,568.518,"BL-C(2)"
24214,300882.03,2068.857,644.136,594.742,"H335"
24167,306076.541,2065.427,627.537,621.013,"BL-C(2)"
69303,1296779.574,4706.773,1354.815,1218.699,"Reloader23"
24236,326854.583,2147.81,651.489,638.79,"BL-C(2)"
24120,273660.797,1948.21,606.564,574.442,"BL-C(2)"
24086,248687.189,1857.547,576.957,548.807,"BL-C(2)"
24115,277956.258,1964.059,602.451,587.442,"BL-C(2)"
69337,1588421.369,5263.88,1736.489,1164.673,"Reloader23"
24143,290093.432,2000.608,618.531,597.154,"BL-C(2)"
69339,1691762.159,5444.495,1759.753,1224.046,"Reloader23"
69328,1667038.287,5780.176,1678.941,1264.213,"Reloader23"
69336,1677227.519,5428.352,1731.928,1233.026,"Reloader23"
24165,290293.22,2020.598,627.328,589.186,"H335"
69316,1489875.511,5047.426,1555.807,1219.282,"Reloader23"
69315,1398971.578,4935.353,1524.636,1168.296,"Reloader23"
24242,307974.535,2075.422,652.975,600.522,"H335"
69307,1338385.605,4965.043,1472.373,1157.374,"Reloader23"
24175,306026.594,2060.577,630.127,618.36,"BL-C(2)"
24057,202086.437,1692.781,526.646,488.572,"BL-C(2)"
69306,1425893.127,4916.662,1464.548,1239.634,"Reloader23"
24100,273610.85,1968.199,591.397,589.067,"BL-C(2)"
24161,295987.203,2024.027,624.984,602.995,"BL-C(2)"
24177,294288.998,2024.738,630.938,593.878,"H335"
69347,1709193.738,5613.99,1792.972,1213.746,"Reloader23"
69329,1632474.813,5331.712,1688.187,1231.221,"Reloader23"
69327,1630826.555,5336.563,1674.876,1239.753,"Reloader23"
24151,293539.789,2022.313,621.784,601.087,"BL-C(2)"
24239,317814.137,2103.691,652.602,620.062,"BL-C(2)"
69344,1838706.869,6166.662,1778.05,1316.675,"Reloader23"
24176,291641.795,2010.603,630.513,588.933,"H335"
24084,232104.714,1807.573,571.455,517.145,"H335"
24153,267667.131,1941.056,622.333,547.624,"H335"
24079,231605.241,1789.299,567.939,519.226,"BL-C(2)"
24069,237049.488,1811.713,554.707,544.109,"BL-C(2)"
24163,278455.73,1999.604,626.473,565.931,"H335"
24183,303529.233,2055.432,632.013,611.483,"BL-C(2)"
69350,1732019.615,5451.771,1820.773,1211.175,"Reloader23"
24173,302130.711,2046.442,629.553,611.044,"BL-C(2)"
24164,290992.481,2014.033,627.046,590.871,"H335"
24119,277057.208,1962.344,606.056,582.059,"BL-C(2)"
24133,271313.278,1938.925,613.391,563.176,"H335"
24114,261973.149,1922.365,601.4,554.63,"H335"
24178,298384.669,2030.593,631.484,601.623,"BL-C(2)"
24059,217869.757,1733.47,530.343,523.058,"BL-C(2)"
24058,207480.736,1693.491,526.906,501.366,"BL-C(2)"
24077,244291.834,1831.703,564.169,551.328,"BL-C(2)"
24229,327853.527,2138.109,649.084,643.115,"BL-C(2)"
24197,305776.857,2078.851,636.741,611.437,"BL-C(2)"
24255,328952.366,2149.525,654.752,639.685,"BL-C(2)"
69345,1756194.068,5692.943,1788.004,1250.588,"Reloader23"
24246,317114.876,2102.27,653.458,617.887,"BL-C(2)"
24116,253332.28,1933.07,603.457,534.508,"H335"
24081,179809.978,1653.096,568.392,402.788,"BL-C(2)"
24207,295837.361,2058.152,641.641,587.044,"H335"
69335,1614743.552,5163.223,1725.277,1191.667,"Reloader23"
24139,265269.665,1925.501,617.567,546.907,"H335"
24235,319861.972,2102.981,651.173,625.427,"BL-C(2)"
24232,293489.842,2032.013,649.936,574.953,"H335"
