"X","Area","Perim.","Major","Minor","Predicted_Brand"
8047,373804.966,2330.85,727.777,653.969,"H335"
8240,259026.263,1898.236,600.268,549.426,"H335"
7727,204833.534,1683.497,532.697,489.588,"BL-C(2)"
8198,235351.283,1812.424,564.684,530.666,"BL-C(2)"
7745,220816.643,1754.17,544.768,516.096,"BL-C(2)"
7706,198140.607,1659.367,516.296,488.636,"BL-C(2)"
8405,319712.131,2122.97,683.721,595.374,"H335"
8523,499771.845,2661.092,853.115,745.89,"Bullseye"
7828,249736.081,1869.673,602.418,527.829,"H335"
7826,270813.806,1939.219,602.004,572.772,"BL-C(2)"
8375,318263.661,2117.826,667.323,607.241,"H335"
7739,213374.508,1745.89,541.726,501.502,"BL-C(2)"
7793,256029.43,1919.94,584.524,557.696,"H335"
8497,398578.785,2430.503,771.762,657.569,"H335"
7966,320161.656,2161.945,668.332,609.94,"H335"
7987,301930.922,2074.711,682.835,562.991,"H335"
7916,316115.931,2107.831,639.726,629.162,"BL-C(2)"
7824,275708.633,1966.484,600.539,584.547,"BL-C(2)"
8317,308424.06,2077.137,633.682,619.707,"BL-C(2)"
8125,175964.043,1602.118,478.34,468.379,"BL-C(2)"
7945,289194.382,2004.748,655.643,561.607,"H335"
7923,294538.734,2037.158,643.073,583.166,"H335"
8044,395232.322,2351.844,722.992,696.031,"H335"
8176,228108.936,1789.299,545.403,532.519,"BL-C(2)"
7728,200088.548,1676.932,533.19,477.805,"BL-C(2)"
8141,195743.14,1652.802,508.892,489.746,"BL-C(2)"
7940,317214.77,2101.266,652.351,619.131,"BL-C(2)"
8247,272462.064,1957.2,605.947,572.507,"BL-C(2)"
7869,283949.924,2020.598,620.158,582.975,"BL-C(2)"
8196,231055.822,1799.293,564.399,521.244,"BL-C(2)"
8263,274759.636,1942.355,611.412,572.175,"BL-C(2)"
7803,252483.178,1891.671,591.018,543.929,"BL-C(2)"
8200,222664.69,1766.884,565.11,501.682,"H335"
8515,471301.932,2580.718,819.688,732.083,"H335"
7999,352727.241,2217.773,690.602,650.312,"H335"
8091,461861.908,2547.599,789.657,744.704,"BL-C(2)"
8102,477545.334,2579.003,820.801,740.776,"H335"
8026,377650.902,2330.14,711.533,675.781,"H335"
8171,217869.757,1739.325,540.41,513.315,"BL-C(2)"
8153,204034.378,1671.077,521.46,498.188,"BL-C(2)"
7864,227159.939,1806.569,618.712,467.47,"H335"
7703,199589.076,1661.082,510.786,497.516,"BL-C(2)"
8309,276407.894,1972.339,631.332,557.446,"H335"
8331,296936.2,2031.303,641.118,589.706,"H335"
7704,188950.319,1619.388,513.607,468.411,"BL-C(2)"
7875,288694.909,2004.748,621.722,591.225,"BL-C(2)"
7716,191847.257,1629.383,525.549,464.785,"H335"
8140,198739.973,1656.942,506.495,499.598,"BL-C(2)"
8291,294688.575,2018.883,624.595,600.724,"BL-C(2)"
8311,299982.98,2038.872,631.909,604.439,"BL-C(2)"
7772,230806.086,1801.719,567.104,518.196,"H335"
7717,210527.516,1711.056,525.716,509.88,"BL-C(2)"
7730,199189.498,1665.222,533.937,474.993,"BL-C(2)"
7687,154736.476,1458.052,469.422,419.701,"H335"
8092,462061.697,2547.304,790.538,744.196,"BL-C(2)"
8015,367112.039,2272.181,701.304,666.504,"H335"
7834,263022.04,1930.645,602.996,555.377,"H335"
8036,331399.779,2205.353,717.745,587.885,"H335"
7965,327104.319,2183.649,667.773,623.688,"BL-C(2)"
8305,280004.094,1978.904,629.306,566.517,"H335"
8072,430195.373,2543.459,757.095,723.478,"H335"
8412,350080.038,2209.493,687.928,647.94,"H335"
8367,308623.849,2091.271,661.515,594.019,"H335"
7958,329401.891,2137.105,664.683,630.989,"H335"
8437,360119.429,2261.892,703.325,651.93,"H335"
8350,280553.513,1990.614,651.551,548.248,"H335"
7886,305926.699,2108.835,627.855,620.395,"BL-C(2)"
7802,258526.791,1904.091,589.76,558.137,"BL-C(2)"
7848,282950.98,1988.899,613.816,586.926,"BL-C(2)"
8434,370758.186,2281.881,702.145,672.317,"BL-C(2)"
8484,430295.267,2467.641,755.921,724.77,"BL-C(2)"
8199,238048.432,1811.713,565.046,536.403,"BL-C(2)"
8426,368760.297,2336.999,698.375,672.304,"H335"
8157,215422.343,1734.475,527.198,520.268,"BL-C(2)"
8432,342837.692,2227.768,701.147,622.572,"H335"
8383,326754.688,2148.814,670.806,620.204,"H335"
8209,240695.635,1831.703,569.152,538.455,"BL-C(2)"
8162,211026.988,1743.465,528.213,508.674,"BL-C(2)"
8397,348132.097,2221.913,679.244,652.572,"H335"
8113,541977.243,2792.028,881.528,782.807,"Bullseye"
8370,334396.612,2167.089,663.691,641.514,"H335"
8400,335395.557,2172.944,679.781,628.201,"H335"
7822,268316.445,1949.63,599.486,569.874,"BL-C(2)"
8347,322459.228,2112.975,649.593,632.039,"BL-C(2)"
8190,234252.444,1818.278,559.041,533.52,"BL-C(2)"
7970,299783.191,2085.711,670.548,569.23,"H335"
8326,303079.708,2059.572,637.922,604.922,"BL-C(2)"
8330,310322.054,2082.991,640.948,616.453,"BL-C(2)"
8239,261074.099,1920.651,599.796,554.205,"H335"
8281,285997.76,1992.328,619.423,587.876,"BL-C(2)"
8060,416310.047,2412.523,740.029,716.272,"H335"
8130,186952.43,1608.683,496.313,479.607,"BL-C(2)"
8460,381596.732,2304.296,719.105,675.651,"H335"
7780,232654.133,1807.573,571.658,518.185,"H335"
8257,281852.141,1993.749,608.059,590.181,"BL-C(2)"
8472,417958.305,2424.527,738.02,721.065,"H335"
8443,383095.148,2306.721,707.316,689.61,"H335"
8414,324806.747,2136.1,688.866,600.344,"H335"
8202,248886.978,1864.112,565.937,559.943,"BL-C(2)"
8097,486086.308,2603.843,803.749,770.022,"Bullseye"
8475,420955.138,2422.518,746.447,718.037,"H335"
8232,262272.832,1911.66,593.056,563.077,"BL-C(2)"
7944,330101.152,2135.39,654.811,641.861,"BL-C(2)"
8323,287745.912,1993.039,635.866,576.174,"H335"
8337,304178.547,2090.267,644.574,600.85,"H335"
7991,304128.599,2094.701,683.569,566.48,"H335"
7702,202585.909,1675.217,508.723,507.035,"BL-C(2)"
8329,297535.567,2033.018,640.617,591.358,"H335"
8479,380697.682,2345.279,753.862,642.982,"H335"
8115,513507.33,2732.77,926.965,705.332,"H335"
7902,291142.323,2027.163,635.804,583.032,"H335"
8324,301381.502,2044.017,637.321,602.1,"BL-C(2)"
8042,387590.398,2346.7,722.28,683.246,"H335"
7899,290542.956,2024.738,632.927,584.476,"H335"
7954,329701.574,2148.52,662.704,633.448,"H335"
8128,176513.462,1578.699,494.59,454.404,"BL-C(2)"
8031,386191.875,2314.29,713.174,689.474,"H335"
7833,282001.983,1979.909,602.862,595.586,"BL-C(2)"
7861,276957.314,1981.623,618.467,570.172,"H335"
8381,337393.445,2194.648,669.028,642.1,"BL-C(2)"
8489,410566.117,2425.653,765.821,682.599,"H335"
7736,225012.209,1785.869,538.388,532.134,"BL-C(2)"
7994,311021.315,2107.831,686.662,576.71,"H335"
8255,272162.381,1956.49,607.637,570.288,"BL-C(2)"
7871,281402.616,1972.339,620.947,577.011,"BL-C(2)"
8107,492629.393,2633.827,839.527,747.129,"Bullseye"
8018,378350.163,2292.88,704.271,684.012,"H335"
7823,274410.006,1968.199,599.525,582.777,"BL-C(2)"
8089,431793.684,2453.212,786.738,698.806,"H335"
7719,209328.783,1705.201,528.467,504.338,"BL-C(2)"
8393,325106.43,2131.25,678.801,609.808,"H335"
8135,186303.116,1608.683,502.441,472.112,"BL-C(2)"
8290,279404.727,1975.769,624.547,569.611,"H335"
7878,285298.499,2020.598,623.511,582.594,"BL-C(2)"
7810,239446.954,1838.268,594.363,512.942,"H335"
8466,359719.851,2256.037,727.526,629.544,"H335"
8028,383744.462,2309.44,711.862,686.367,"H335"
7883,304727.966,2090.267,627.053,618.754,"BL-C(2)"
8163,215871.868,1724.186,529.036,519.542,"BL-C(2)"
8154,203035.434,1695.206,522.765,494.511,"BL-C(2)"
8009,322758.911,2137.815,696.093,590.366,"H335"
7865,269315.39,1934.075,619.031,553.935,"H335"
8049,379299.16,2291.876,729.612,661.912,"H335"
8410,316115.931,2130.54,686.648,586.169,"H335"
8406,338891.862,2186.368,684.387,630.478,"H335"
8464,376252.379,2320.145,722.759,662.821,"H335"
8293,300782.136,2038.872,624.705,613.037,"BL-C(2)"
8053,397330.105,2377.394,736.258,687.118,"H335"
8488,406770.129,2393.244,764.687,677.291,"H335"
7918,318063.873,2131.25,640.155,632.614,"BL-C(2)"
8180,227609.464,1779.304,546.851,529.946,"BL-C(2)"
8224,226660.467,1798.289,587.432,491.279,"H335"
7840,272362.17,1958.204,609.441,569.017,"BL-C(2)"
7989,319262.606,2120.545,683.079,595.096,"H335"
7896,290493.009,2013.028,632.697,584.588,"H335"
8020,359170.432,2230.903,706.282,647.49,"H335"
8197,216171.552,1755.885,564.511,487.57,"H335"
8058,382545.729,2326.71,738.358,659.67,"H335"
7782,240096.268,1818.278,572.634,533.849,"BL-C(2)"
8149,206381.897,1691.066,518.075,507.211,"BL-C(2)"
8313,301980.869,2057.857,632.832,607.576,"BL-C(2)"
8477,375603.066,2331.855,748.229,639.153,"H335"
7737,224862.367,1785.869,540.414,529.786,"BL-C(2)"
7872,276707.578,1972.339,621.072,567.269,"BL-C(2)"
8333,305177.491,2060.577,642.713,604.569,"H335"
8481,362167.264,2265.027,754.495,611.171,"H335"
7729,217669.968,1741.75,533.223,519.757,"BL-C(2)"
7964,337043.815,2222.623,667.271,643.124,"BL-C(2)"
8411,361318.162,2248.467,686.722,669.914,"H335"
8178,222814.531,1754.17,546.054,519.539,"BL-C(2)"
7681,141150.833,1389.804,437.983,410.333,"BL-C(2)"
8083,347432.836,2237.762,773.806,571.675,"H335"
7714,200188.442,1665.222,523.789,486.623,"BL-C(2)"
8211,238797.641,1820.998,570.734,532.729,"BL-C(2)"
8289,295937.256,2054.012,624.177,603.674,"BL-C(2)"
7941,317064.928,2096.416,652.726,618.483,"BL-C(2)"
8212,244241.887,1870.677,572.072,543.6,"BL-C(2)"
7992,349180.988,2199.498,684.895,649.138,"H335"
8109,482639.95,2649.677,844.806,727.405,"Bullseye"
8146,194394.565,1643.518,516.738,478.987,"BL-C(2)"
8234,265769.137,1918.226,595.604,568.143,"BL-C(2)"
8001,335545.398,2226.053,691.711,617.641,"H335"
7885,297685.408,2043.723,627.726,603.806,"BL-C(2)"
8159,183855.703,1616.963,527.422,443.843,"BL-C(2)"
7763,244991.095,1855.832,560.599,556.427,"BL-C(2)"
7761,217020.654,1756.595,557.991,495.204,"H335"
8084,389138.761,2504.19,774.556,639.679,"H335"
8048,378949.529,2321.86,729.469,661.431,"H335"
8516,495875.962,2662.097,820.999,769.025,"Bullseye"
8123,168721.696,1536.295,477.688,449.714,"BL-C(2)"
8216,239796.585,1859.972,579.806,526.587,"BL-C(2)"
7792,257827.53,1884.101,584.387,561.745,"BL-C(2)"
8453,380847.523,2303.585,713.724,679.409,"H335"
8438,375802.855,2283.596,703.389,680.26,"BL-C(2)"
8033,360519.006,2284.306,714.911,642.076,"H335"
8002,369159.875,2258.462,692.23,679.007,"H335"
7985,339840.859,2164.664,681.92,634.53,"H335"
8081,417358.938,2425.237,768.184,691.758,"H335"
8192,240296.057,1825.848,562.456,543.962,"BL-C(2)"
7936,320211.603,2098.13,649.325,627.892,"BL-C(2)"
8227,208529.628,1735.895,588.141,451.436,"H335"
8225,266568.293,1921.655,587.509,577.702,"BL-C(2)"
8461,351578.455,2227.057,721.066,620.808,"H335"
7884,301581.291,2043.012,627.079,612.339,"BL-C(2)"
8103,481790.847,2634.538,825.988,742.668,"Bullseye"
8132,188900.372,1622.818,497.187,483.752,"BL-C(2)"
8254,278805.361,1984.049,607.24,584.59,"BL-C(2)"
7933,322409.28,2219.488,647.541,633.943,"BL-C(2)"
7901,280553.513,1989.609,633.618,563.765,"H335"
8228,252083.6,1864.822,589.08,544.854,"BL-C(2)"
8193,243992.151,1832.413,562.481,552.304,"BL-C(2)"
8364,306326.277,2082.281,659.661,591.253,"H335"
8117,117975.325,1279.152,396.333,379.001,"BL-C(2)"
8064,388139.817,2326,746.698,661.84,"H335"
7723,219118.437,1739.325,531.772,524.643,"BL-C(2)"
8006,332548.565,2159.519,693.496,610.55,"H335"
8316,289743.801,2022.018,633.257,582.565,"H335"
8295,289494.065,2040.587,624.944,589.806,"BL-C(2)"
8238,247788.139,1855.122,598.799,526.877,"H335"
8395,335295.662,2177.794,678.88,628.847,"H335"
8037,366712.461,2330.85,719.872,648.605,"H335"
8261,258826.474,1919.94,610.941,539.411,"H335"
7846,282301.666,1976.479,611.708,587.597,"BL-C(2)"
8245,239846.532,1845.127,604.421,505.248,"H335"
8264,282051.93,1978.194,611.679,587.105,"BL-C(2)"
8363,329351.943,2145.385,659.4,635.948,"BL-C(2)"
8039,388789.131,2335.995,720.706,686.857,"H335"
8017,341039.592,2196.069,702.8,617.85,"H335"
8298,284199.66,1987.184,626.067,577.98,"H335"
8457,385942.139,2426.657,715.977,686.33,"H335"
8312,305676.963,2067.142,632.282,615.548,"BL-C(2)"
8156,204334.061,1693.491,524.912,495.638,"BL-C(2)"
8372,321460.283,2127.82,665.201,615.297,"H335"
7684,162428.347,1499.746,461.05,448.563,"BL-C(2)"
8218,259825.419,1906.516,580.516,569.873,"BL-C(2)"
8220,251034.708,1878.247,584.084,547.229,"BL-C(2)"
7787,229956.983,1828.983,578.52,506.102,"H335"
7795,236799.752,1828.273,585.996,514.514,"H335"
8332,315166.934,2088.846,641.475,625.563,"BL-C(2)"
8050,409517.225,2386.679,729.889,714.374,"H335"
8351,316265.773,2101.266,651.994,617.616,"BL-C(2)"
8161,215572.185,1736.9,528.202,519.64,"BL-C(2)"
7889,308024.482,2068.857,630.264,622.261,"BL-C(2)"
7934,306576.013,2058.862,648.4,602.013,"H335"
7939,328153.21,2138.82,650.164,642.635,"BL-C(2)"
8136,191547.574,1634.528,504.505,483.416,"H335"
8341,315816.248,2112.975,646.956,621.541,"BL-C(2)"
8121,165175.444,1511.161,469.752,447.7,"BL-C(2)"
8485,386091.981,2331.561,758.222,648.342,"H335"
8012,296186.992,2082.991,698.011,540.274,"H335"
7766,229557.406,1791.724,561.242,520.776,"BL-C(2)"
8079,383195.043,2336.705,764.348,638.321,"H335"
8099,335295.662,2223.628,804.493,530.659,"H335"
8276,293240.106,2010.603,617.783,604.362,"BL-C(2)"
7849,279604.516,1980.619,614.59,579.254,"BL-C(2)"
8138,187152.219,1616.963,505.233,471.643,"BL-C(2)"
8082,422953.027,2440.082,772.122,697.455,"H335"
8480,383095.148,2330.14,754.142,646.79,"H335"
7806,236400.174,1841.403,592.608,507.914,"H335"
8059,382695.57,2349.835,738.561,659.747,"H335"
8431,362217.212,2243.617,700.724,658.161,"H335"
7907,304328.388,2064.717,638.198,607.152,"H335"
8398,353226.713,2239.477,679.348,662.021,"H335"
7909,314317.831,2088.846,638.811,626.479,"BL-C(2)"
8030,386791.242,2339.424,712.71,690.993,"H335"
7967,300332.611,2060.577,668.486,572.032,"H335"
7700,188500.794,1628.673,506.83,473.544,"H335"
8496,461312.489,2523.885,771.039,761.779,"BL-C(2)"
8478,426998.751,2461.786,750.294,724.612,"H335"
7685,153987.267,1459.767,461.24,425.078,"H335"
8482,426449.332,2435.942,755.423,718.765,"H335"
8077,357522.173,2284.306,763.179,596.468,"H335"
8248,284799.027,1986.474,606.559,597.827,"BL-C(2)"
8487,405071.923,2406.962,764.11,674.973,"H335"
8085,377700.849,2323.991,780.36,616.259,"H335"
7741,207830.367,1701.771,542.781,487.522,"H335"
7718,176013.99,1600.109,527.739,424.657,"BL-C(2)"
8013,361967.476,2243.617,699.098,659.237,"H335"
8296,272711.8,1951.639,625.305,555.293,"H335"
8075,397380.052,2384.253,760.669,665.151,"H335"
7877,294488.787,2026.453,623.404,601.464,"BL-C(2)"
8462,312369.89,2104.696,721.552,551.203,"H335"
8384,348931.252,2236.758,671.984,661.136,"BL-C(2)"
8392,354924.918,2229.482,678.702,665.836,"H335"
8513,460563.28,2553.87,816.073,718.573,"H335"
8074,425700.123,2446.647,758.257,714.821,"H335"
8348,317514.453,2135.39,650.327,621.644,"BL-C(2)"
8007,356623.123,2223.628,693.93,654.341,"H335"
8498,420155.982,2430.797,772.989,692.065,"H335"
8377,301681.186,2053.717,668.092,574.94,"H335"
8303,295537.678,2030.593,627.664,599.509,"H335"
8285,273760.692,1984.759,620.975,561.316,"H335"
7767,241295.001,1825.848,561.412,547.239,"BL-C(2)"
7832,278505.677,1962.344,602.843,588.22,"BL-C(2)"
8203,249136.714,1858.257,566.409,560.038,"BL-C(2)"
8328,289394.171,2008.888,639.708,575.995,"H335"
8353,296586.57,2031.303,652.852,578.425,"H335"
8275,259375.894,1899.951,617.183,535.089,"H335"
8230,231355.505,1826.852,592.218,497.403,"H335"
7811,265219.718,1944.07,594.488,568.032,"H335"
7699,193994.988,1659.367,502.76,491.293,"BL-C(2)"
8244,260974.205,1919.94,604.307,549.857,"H335"
8288,274859.531,1965.774,623.895,560.931,"H335"
7734,218818.754,1745.18,537.365,518.472,"BL-C(2)"
8471,403873.19,2369.114,738.013,696.773,"H335"
8131,176113.884,1576.984,496.675,451.472,"BL-C(2)"
8119,143748.088,1411.508,440.594,415.407,"BL-C(2)"
8358,332998.09,2152.954,657.133,645.206,"BL-C(2)"
7773,243642.521,1881.382,568.83,545.357,"BL-C(2)"
7982,340839.803,2189.504,680.991,637.263,"H335"
8241,274410.006,1964.059,601.233,581.122,"BL-C(2)"
8441,323008.647,2151.95,705.92,582.598,"H335"
8052,358271.382,2235.337,731.616,623.504,"H335"
8195,243442.732,1841.697,564.258,549.325,"BL-C(2)"
8038,376901.693,2322.57,720.381,666.156,"H335"
7708,199339.34,1675.217,519.502,488.558,"BL-C(2)"
8419,342138.431,2183.649,694.518,627.233,"H335"
8287,284749.079,1994.754,623.516,581.467,"BL-C(2)"
7712,201087.492,1694.496,522.659,489.865,"BL-C(2)"
8242,273411.061,1948.21,601.976,578.291,"BL-C(2)"
8078,390437.389,2351.844,763.895,650.771,"H335"
8450,364714.573,2271.886,712.596,651.658,"H335"
8100,435989.25,2491.476,808.023,687.008,"H335"
8206,230356.561,1785.869,567.424,516.896,"H335"
7698,174165.943,1560.425,499.395,444.047,"BL-C(2)"
8415,338142.654,2188.793,689.983,623.982,"H335"
8445,329102.207,2167.799,709.198,590.845,"H335"
7867,295537.678,2024.738,619.73,607.184,"BL-C(2)"
8428,339840.859,2211.208,699.132,618.908,"H335"
7990,320361.445,2127.82,683.321,596.933,"H335"
7938,301131.766,2049.872,650.07,589.802,"H335"
7732,207380.842,1716.91,534.477,494.026,"BL-C(2)"
8448,339491.228,2219.488,711.007,607.945,"H335"
7951,333048.037,2161.945,660.431,642.081,"BL-C(2)"
8366,304128.599,2068.857,660.415,586.342,"H335"
8054,394033.588,2353.559,736.408,681.279,"H335"
7905,303179.602,2055.432,637.472,605.549,"BL-C(2)"
7870,286297.443,2026.453,620.256,587.701,"BL-C(2)"
7957,336694.184,2162.239,663.384,646.22,"H335"
8452,372406.444,2275.022,713.344,664.704,"BL-C(2)"
7866,262722.357,1921.361,619.674,539.814,"H335"
7713,202386.12,1705.201,523.161,492.556,"BL-C(2)"
8231,262672.41,1912.371,592.727,564.248,"BL-C(2)"
8188,238797.641,1827.563,558.374,544.521,"BL-C(2)"
8014,354025.868,2253.612,700.766,643.239,"H335"
7707,206631.633,1686.926,518.132,507.769,"BL-C(2)"
7715,197241.557,1671.077,524.232,479.055,"BL-C(2)"
7988,347782.466,2211.208,682.857,648.467,"H335"
8345,286796.915,2038.162,649.063,562.598,"H335"
8258,234052.655,1829.988,609.052,489.293,"H335"
7928,302230.605,2059.572,644.727,596.86,"H335"
8463,397529.894,2360.124,721.794,701.24,"H335"
7978,346633.68,2336.999,679.112,649.889,"H335"
8455,374304.438,2294.595,715.491,666.087,"BL-C(2)"
7680,120073.108,1314.697,437.23,349.66,"BL-C(2)"
7758,208829.311,1729.33,554.806,479.248,"H335"
8207,245340.726,1857.547,567.724,550.228,"BL-C(2)"
7765,240845.476,1815.853,560.723,546.89,"BL-C(2)"
8237,268865.865,1936.5,598.236,572.233,"BL-C(2)"
7960,334696.296,2157.094,665.015,640.81,"H335"
8360,310971.368,2092.986,657.937,601.792,"H335"
8502,418657.566,2422.518,779.037,684.244,"H335"
8134,195892.982,1651.087,501.915,496.934,"BL-C(2)"
8024,370608.344,2295.011,708.122,666.372,"BL-C(2)"
7688,167423.069,1542.15,471.287,452.314,"BL-C(2)"
8454,368460.614,2252.902,714.673,656.438,"H335"
8504,473050.084,2584.858,786.286,766.014,"Bullseye"
8168,188800.477,1635.238,537.69,447.076,"H335"
8505,352277.716,2254.616,786.588,570.227,"H335"
7863,282351.613,2010.603,618.711,581.048,"BL-C(2)"
8021,337343.498,2207.068,706.462,607.986,"H335"
7898,295487.731,2055.432,632.902,594.447,"H335"
8112,505116.197,2712.781,871.576,737.898,"Bullseye"
8465,352877.082,2208.488,723.612,620.909,"H335"
7996,322908.753,2136.1,689.339,596.427,"H335"
8174,215921.816,1742.755,544.137,505.241,"BL-C(2)"
7747,222714.637,1747.605,547.944,517.515,"BL-C(2)"
8118,123719.254,1307.421,401.793,392.054,"BL-C(2)"
7820,262522.568,1919.94,599.051,557.973,"H335"
8271,294288.998,2023.023,614.502,609.763,"BL-C(2)"
7862,264170.826,1928.931,618.664,543.676,"H335"
8508,421005.085,2453.212,791.966,676.847,"H335"
8076,428297.379,2464.922,762.84,714.862,"H335"
8166,215022.766,1723.476,533.314,513.347,"BL-C(2)"
8512,480542.167,2610.702,813.884,751.76,"Bullseye"
8124,175214.834,1566.279,478.222,466.5,"H335"
8446,368110.983,2273.307,709.228,660.85,"H335"
