"X","Area","Perim.","Major","Minor","Predicted_Brand"
28414,602255.946,3239.164,1046.756,732.564,"Bullseye"
28415,644021.2072,3313.3911,1048.4297,782.1156,"Bullseye"
28416,640697.0679,3230.033,1048.4412,778.0702,"Bullseye"
28417,636305.9209,3220.9733,1050.9561,770.8884,"Bullseye"
28418,672385.082,3319.055,1051.856,813.901,"Bullseye"
28419,633592.024,3242.035,1052.309,766.614,"Bullseye"
28420,644759.9048,3309.1051,1055.6818,777.6338,"Bullseye"
28421,640881.432,3276.428,1057.464,771.653,"Bullseye"
28422,672091.83,3383.78,1057.693,809.057,"Bullseye"
28423,630743.289,3301.668,1059.761,757.8,"Bullseye"
28424,640294.928,3310.821,1060.735,768.57,"Bullseye"
28425,653460.1212,3337.8384,1060.8153,784.313,"Bullseye"
28426,677914.978,3416.221,1063.14,811.886,"Bullseye"
28427,633022.8204,3325.67,1065.4851,756.4532,"Bullseye"
28428,678040.657,3399.215,1066.542,809.446,"Bullseye"
28429,677663.619,3340.884,1068.187,807.75,"Bullseye"
28430,654161.561,3284.392,1068.674,779.381,"Bullseye"
28431,689980.205,3462.1,1070.659,820.532,"Bullseye"
28432,650546.3695,3365.0174,1071.587,772.967,"Bullseye"
28433,645047.1761,3342.5016,1072.0657,766.0907,"Bullseye"
28434,669368.775,3415.951,1072.987,794.294,"Bullseye"
28435,626093.149,3279.3,1073.512,742.578,"Bullseye"
28436,685018.925,3410.9596,1074.3257,811.8517,"Bullseye"
28437,655676.2141,3363.463,1074.7926,776.7386,"Bullseye"
28438,677508.8326,3362.5525,1075.8079,801.8449,"Bullseye"
28439,671476.1353,3376.2753,1076.2151,794.4044,"Bullseye"
28440,660067.361,3299.4015,1076.403,780.7707,"Bullseye"
28441,697814.225,3453.597,1077.089,824.894,"Bullseye"
28442,630642.5725,3220.3295,1077.1983,745.4143,"Bullseye"
28443,629944.9137,3414.3351,1078.2281,743.8786,"Bullseye"
28444,664132.131,3379.338,1078.245,784.236,"Bullseye"
28445,674060.808,3331.73,1079.351,795.145,"Bullseye"
28446,665320.3219,3368.7701,1079.8638,784.462,"Bullseye"
28447,636798.386,3276.619,1080.2441,750.5682,"Bullseye"
28448,667249.1434,3376.9192,1080.5123,786.2641,"Bullseye"
28449,658631.0045,3355.6911,1083.9935,773.6163,"Bullseye"
28450,686628.753,3456.357,1084.043,806.465,"Bullseye"
28451,677998.764,3372.405,1084.811,795.765,"Bullseye"
28452,631790.618,3319.975,1085.976,740.736,"Bullseye"
28453,684731.6537,3370.0578,1086.4305,802.4696,"Bullseye"
28454,674184.6933,3456.2579,1087.7652,789.1396,"Bullseye"
28455,648658.5867,3356.8683,1088.8039,758.5367,"Bullseye"
28456,645047.1761,3248.5295,1088.8283,754.2967,"Bullseye"
28457,643487.7034,3452.5053,1088.9249,752.4063,"Bullseye"
28458,688219.948,3468.1597,1090.0744,803.8615,"Bullseye"
28459,673487.0344,3355.0472,1091.5445,785.5936,"Bullseye"
28460,647837.8116,3303.1542,1091.7973,755.4999,"Bullseye"
28461,651654.4159,3301.8665,1092.3116,759.5929,"Bullseye"
28462,677663.619,3583.586,1092.514,789.764,"Bullseye"
28463,663637.7328,3290.3419,1092.9773,773.09,"Bullseye"
28464,635403.0683,3245.6874,1093.1544,740.0787,"Bullseye"
28465,645580.6799,3309.4822,1095.1752,750.5455,"Bullseye"
28466,651038.8346,3340.0367,1096.9216,755.6861,"Bullseye"
28467,659481.991,3321.276,1097.297,765.225,"Bullseye"
28468,694539.9166,3556.5581,1098.3583,805.125,"Bullseye"
28469,647468.4627,3493.1404,1098.8416,750.2286,"Bullseye"
28470,683780.019,3410.971,1098.869,792.284,"Bullseye"
28471,669629.3913,3364.1069,1099.8073,775.2254,"Bullseye"
28472,679129.879,3443.142,1099.862,786.185,"Bullseye"
28473,685429.3126,3356.6016,1100.2971,793.1637,"Bullseye"
28474,678042.3364,3389.0876,1100.5533,784.433,"Bullseye"
28475,681517.789,3384.43,1100.77,788.299,"Bullseye"
28476,683008.0259,3447.8421,1101.1746,789.732,"Bullseye"
28477,666838.7559,3336.284,1101.7267,770.6498,"Bullseye"
28478,687843.655,3417.903,1102.354,794.472,"Bullseye"
28479,695510.101,3439.351,1103.028,802.837,"Bullseye"
28480,661585.795,3347.8086,1103.0955,763.6303,"Bullseye"
28481,684240.844,3691.476,1103.139,789.748,"Bullseye"
28482,650628.447,3376.542,1104.2828,750.1755,"Bullseye"
28483,680512.353,3397.375,1104.292,784.625,"Bullseye"
28484,642892.303,3419.743,1104.634,741.02,"Bullseye"
28485,681769.148,3409.67,1104.804,785.71,"Bullseye"
28486,714697.165,3406.798,1104.877,823.604,"Bullseye"
28487,657728.1519,3410.3157,1105.2935,757.668,"Bullseye"
28488,675251.701,3335.6402,1105.8158,777.4868,"Bullseye"
28489,700872.425,3379.719,1106.096,806.782,"Bullseye"
28490,654568.1676,3390.642,1106.5094,753.1993,"Bullseye"
28491,670778.4765,3377.8297,1106.642,771.7597,"Bullseye"
28492,653198.018,3305.459,1107.227,751.135,"Bullseye"
28493,660518.7873,3403.4543,1107.6399,759.2708,"Bullseye"
28494,657071.5318,3360.9981,1107.9333,755.1081,"Bullseye"
28495,703092.762,3516.37,1108.449,807.62,"Bullseye"
28496,652803.5011,3323.2051,1108.5601,749.7791,"Bullseye"
28497,688053.121,3420.775,1109.063,789.907,"Bullseye"
28498,705815.817,3444.062,1109.091,810.278,"Bullseye"
28499,693960.055,3655.132,1109.781,796.173,"Bullseye"
28500,655879.18,3462.639,1110.068,752.289,"Bullseye"
28501,694923.597,3484.468,1111.353,796.151,"Bullseye"
28502,697520.973,3368.232,1111.834,798.781,"Bullseye"
28503,690399.137,3395.154,1112.182,790.377,"Bullseye"
28504,658097.5007,3325.67,1112.2948,753.3216,"Bullseye"
28505,659369.7022,3390.9087,1112.3055,754.7707,"Bullseye"
28506,689943.5758,3437.228,1113.381,789.0053,"Bullseye"
28507,666387.3295,3410.9596,1113.6653,761.8723,"Bullseye"
28508,724165.017,3553.254,1113.84,827.799,"Bullseye"
28509,675415.856,3413.1578,1113.9772,771.9782,"Bullseye"
28510,674513.0033,3357.5122,1114.1285,770.8416,"Bullseye"
28511,687686.4442,3424.4157,1114.3249,785.7579,"Bullseye"
28512,631504.3864,3426.8807,1115.2848,720.9427,"Bullseye"
28513,689574.227,3429.0789,1115.6991,786.9444,"Bullseye"
28514,656496.9892,3442.8018,1115.9346,749.0385,"Bullseye"
28515,718216.19,3394.504,1116.954,818.71,"Bullseye"
28516,667905.7635,3414.0684,1117.7308,760.8308,"Bullseye"
28517,690148.7696,3465.3176,1118.5934,785.5622,"Bullseye"
28518,678543.375,3492.051,1119.038,772.045,"Bullseye"
28519,676482.8637,3393.4841,1119.1213,769.6438,"Bullseye"
28520,706277.0009,3391.9297,1119.1428,803.5256,"Bullseye"
28521,685036.814,3358.81,1119.187,779.33,"Bullseye"
28522,721567.642,3521.732,1119.198,820.881,"Bullseye"
28523,716289.105,3504.726,1119.34,814.772,"Bullseye"
28524,673487.0344,3383.7806,1119.9256,765.6851,"Bullseye"
28525,682900.263,3693.316,1120.488,775.997,"Bullseye"
28526,672748.3368,3400.3455,1120.8386,764.2222,"Bullseye"
28527,677202.794,3445.252,1121.66,768.719,"Bullseye"
28528,680750.8943,3417.1772,1121.8285,772.6305,"Bullseye"
28529,692693.1725,3431.5439,1121.995,786.068,"Bullseye"
28530,720271.2169,3496.8931,1122.1615,817.2423,"Bullseye"
28531,667357.904,3476.234,1122.556,756.939,"Bullseye"
28532,688974.77,3463.02,1122.564,781.452,"Bullseye"
28533,687592.296,3570.641,1123.649,779.131,"Bullseye"
28534,682392.4446,3425.3263,1123.9951,773.0008,"Bullseye"
28535,696264.178,3565.929,1124.249,788.536,"Bullseye"
28536,707072.611,3481.057,1124.539,800.57,"Bullseye"
28537,681475.896,3397.375,1124.623,771.532,"Bullseye"
28538,678920.413,3460.148,1124.75,768.551,"Bullseye"
28539,662529.6864,3418.7316,1125.1993,749.6974,"Bullseye"
28540,678669.055,3426.675,1125.215,767.95,"Bullseye"
28541,650915.7183,3351.6717,1125.6761,736.2434,"Bullseye"
28542,673651.1894,3431.921,1125.7375,761.9177,"Bullseye"
28543,708538.872,3472.443,1125.759,801.361,"Bullseye"
28544,668069.9186,3385.9789,1125.8263,755.5456,"Bullseye"
28545,663678.7716,3397.5034,1125.9634,750.488,"Bullseye"
28546,724081.231,3542.911,1126.338,818.519,"Bullseye"
28547,681735.8245,3394.3947,1126.4721,770.5588,"Bullseye"
28548,694704.0716,3558.3792,1126.9634,784.8744,"Bullseye"
28549,691749.2811,3415.3561,1127.0199,781.4969,"Bullseye"
28550,697395.293,3505.916,1127.765,787.355,"Bullseye"
28551,685539.531,3576.003,1128.031,773.787,"Bullseye"
28552,666346.2908,3377.1859,1128.7025,751.6759,"Bullseye"
28553,686906.7078,3419.1087,1129.2518,774.4922,"Bullseye"
28554,688999.6844,3428.8122,1129.3676,776.7725,"Bullseye"
28555,707344.0086,3492.2299,1130.633,796.5612,"Bullseye"
28556,671024.709,3466.2281,1130.7943,755.5531,"Bullseye"
28557,672666.2593,3570.9248,1130.9577,757.2921,"Bullseye"
28558,654568.1676,3443.4456,1131.7019,736.4325,"Bullseye"
28559,724949.6352,3499.0913,1131.8109,815.5378,"Bullseye"
28560,696222.285,3507.486,1132.538,782.718,"Bullseye"
28561,670080.8176,3385.0683,1132.6155,753.2772,"Bullseye"
28562,734386.946,3600.592,1133.447,824.962,"Bullseye"
28563,677344.6775,3513.7247,1135.0424,759.8148,"Bullseye"
28564,717029.1552,3490.2983,1135.3565,804.1085,"Bullseye"
28565,705168.9545,3410.0491,1135.4509,790.7423,"Bullseye"
28566,680956.0881,3503.1106,1135.6352,763.4672,"Bullseye"
28567,672666.2593,3525.6264,1136.4146,753.6557,"Bullseye"
28568,722866.329,3611.966,1136.478,809.855,"Bullseye"
28569,680340.5068,3459.1,1137.1198,761.7811,"Bullseye"
28570,696099.3893,3478.1299,1137.1301,779.4194,"Bullseye"
28571,689204.8782,3498.9808,1137.4648,771.4726,"Bullseye"
28572,680258.4293,3381.3157,1137.5961,761.3704,"Bullseye"
28573,719682.45,3521.732,1137.626,805.474,"Bullseye"
28574,687358.1341,3427.5245,1139.6776,767.9115,"Bullseye"
28575,689286.9557,3471.9123,1140.2341,769.6905,"Bullseye"
28576,696599.323,3528.934,1140.295,777.814,"Bullseye"
28577,738701.941,3550.763,1140.9,824.388,"Bullseye"
28578,724087.8213,3482.5264,1141.2258,807.8482,"Bullseye"
28579,720897.351,3590.788,1141.592,804.03,"Bullseye"
28580,717922.938,3530.505,1141.846,800.535,"Bullseye"
28581,637537.0836,3301.5998,1142.0778,710.755,"Bullseye"
28582,729234.088,3783.011,1142.102,812.966,"Bullseye"
28583,696264.178,3479.756,1142.499,775.94,"Bullseye"
28584,669871.493,3454.786,1142.571,746.481,"Bullseye"
28585,702967.082,3497.794,1143.055,783.029,"Bullseye"
28586,730407.097,3687.573,1143.8,813.065,"Bullseye"
28587,716988.1164,3507.5071,1143.8495,798.0925,"Bullseye"
28588,714156.4422,3487.1895,1144.6196,794.4056,"Bullseye"
28589,667734.942,3358.54,1144.724,742.7,"Bullseye"
28590,688849.09,3652.641,1144.848,766.102,"Bullseye"
28591,710134.6441,3463.4965,1145.5089,789.3186,"Bullseye"
28592,653295.9662,3414.7122,1145.9214,725.8807,"Bullseye"
28593,692487.9787,3415.9999,1145.9306,769.421,"Bullseye"
28594,711529.9618,3438.5158,1146.4506,790.2199,"Bullseye"
28595,703972.518,3516.64,1147.029,781.433,"Bullseye"
28596,678781.034,3397.2368,1147.0422,753.4604,"Bullseye"
28597,671968.6004,3374.7209,1147.7552,745.4351,"Bullseye"
28598,677139.4838,3509.3282,1147.8338,751.1199,"Bullseye"
28599,708664.551,3465.241,1148.721,785.482,"Bullseye"
28600,693842.2577,3469.7141,1148.9461,768.9024,"Bullseye"
28601,726221.8366,3545.944,1149.629,804.3067,"Bullseye"
28602,686537.359,3419.3754,1149.7808,760.2549,"Bullseye"
28603,682062.4,3466.811,1149.95,755.188,"Bullseye"
28604,724583.949,3503.156,1150.082,802.177,"Bullseye"
28605,669670.4301,3382.2262,1150.2952,741.2452,"Bullseye"
28606,689728.847,3371.485,1150.755,763.142,"Bullseye"
28607,736850.8746,3581.916,1150.9569,815.1371,"Bullseye"
28608,673035.6081,3425.3263,1151.5848,744.1358,"Bullseye"
28609,704594.4119,3490.0316,1151.6178,779.0063,"Bullseye"
28610,714566.8298,3480.7053,1152.1908,789.639,"Bullseye"
28611,686754.433,3505.535,1153.194,758.244,"Bullseye"
28612,714033.3259,3425.0596,1153.4683,788.1755,"Bullseye"
28613,708205.8225,3425.3263,1154.0799,781.3286,"Bullseye"
28614,716330.998,3484.198,1154.923,789.716,"Bullseye"
28615,701375.143,3487.609,1155.097,773.112,"Bullseye"
28616,679273.4991,3410.6929,1155.1735,748.6996,"Bullseye"
28617,710175.6828,3520.3194,1155.4042,782.6038,"Bullseye"
28618,703034.9392,3462.2088,1155.8039,774.4669,"Bullseye"
28619,717043.181,3559.917,1156.131,789.675,"Bullseye"
28620,709460.521,3495.842,1156.71,780.933,"Bullseye"
28621,675169.6234,3375.3648,1157.1003,742.937,"Bullseye"
28622,693205.978,3628.052,1157.142,762.756,"Bullseye"
28623,692939.405,3440.0701,1157.7302,762.0755,"Bullseye"
28624,742430.431,3573.512,1157.752,816.489,"Bullseye"
28625,723997.445,3675.771,1157.769,796.205,"Bullseye"
28626,685675.5451,3439.0491,1157.7983,754.0426,"Bullseye"
28627,770373.163,3595.992,1157.869,847.134,"Bullseye"
28628,716044.225,3555.0037,1158.6577,786.8552,"Bullseye"
28629,710214.598,3529.854,1158.821,780.339,"Bullseye"
28630,672091.7167,3526.537,1159.6431,737.9285,"Bullseye"
28631,657933.3457,3403.4543,1161.1728,721.4316,"H335"
28632,711094.354,3568.689,1161.567,779.459,"Bullseye"
28633,680586.7393,3529.3791,1162.9609,745.1239,"Bullseye"
28634,704840.6445,3471.0018,1163.0682,771.6065,"Bullseye"
28635,729066.516,3517.021,1163.941,797.529,"Bullseye"
28636,708123.745,3473.2,1164.2221,774.4323,"Bullseye"
28637,705229.313,3542.53,1164.601,771.016,"Bullseye"
28638,719724.343,3562.788,1165.018,786.581,"Bullseye"
28639,695935.2343,3490.0316,1165.1112,760.5216,"Bullseye"
28640,730197.631,3565.66,1165.521,797.683,"Bullseye"
28641,728102.973,3529.966,1166.139,794.974,"Bullseye"
28642,721912.7672,3511.9036,1167.4359,787.339,"Bullseye"
28643,744231.837,3701.931,1167.794,811.432,"Bullseye"
28644,716947.0777,3480.972,1168.2046,781.4088,"Bullseye"
28645,720722.6433,3542.8352,1169.044,784.9598,"Bullseye"
28646,696099.3893,3436.5842,1169.3073,757.9712,"Bullseye"
28647,695032.3816,3448.486,1170.0292,756.3424,"Bullseye"
28648,734680.198,3560.567,1170.57,799.118,"Bullseye"
28649,712227.6206,3536.2405,1171.2101,774.273,"Bullseye"
28650,721050.9533,3530.9335,1171.4418,783.71,"Bullseye"
28651,705374.1483,3535.5967,1172.0412,766.2787,"Bullseye"
28652,720604.099,3681.133,1172.783,782.329,"Bullseye"
28653,688304.479,3473.744,1172.799,747.252,"Bullseye"
28654,723800.55,3504.1316,1173.3211,785.4385,"Bullseye"
28655,722196.039,3529.966,1175.024,782.562,"Bullseye"
28656,701844.8152,3485.3685,1175.4428,760.2382,"Bullseye"
28657,711136.247,3529.315,1176.105,769.869,"Bullseye"
28658,712802.1632,3567.816,1176.2148,771.6005,"Bullseye"
28659,732377.6501,3514.1018,1177.3991,791.9933,"Bullseye"
28660,705825.5746,3533.1317,1178.229,762.7422,"Bullseye"
28661,723061.8524,3584.6476,1178.2837,781.3321,"Bullseye"
28662,718178.2403,3529.6458,1178.5905,775.8529,"Bullseye"
28663,723390.1624,3506.5966,1178.9305,781.258,"Bullseye"
28664,718258.083,3611.697,1178.938,775.711,"Bullseye"
28665,746782.2537,3571.5686,1179.9538,805.822,"Bullseye"
28666,739916.842,3760.373,1180.26,798.207,"Bullseye"
28667,739518.3938,3604.6985,1180.3414,797.7218,"Bullseye"
28668,719347.305,3503.425,1180.714,775.718,"Bullseye"
28669,695155.4979,3445,1180.7808,749.5883,"Bullseye"
28670,696345.6218,3455.9912,1182.9414,749.5002,"Bullseye"
28671,747415.716,3687.146,1183.831,803.864,"Bullseye"
28672,722897.6974,3541.5475,1183.8841,777.4595,"Bullseye"
28673,741969.607,3533.488,1184.472,797.575,"Bullseye"
28674,745069.7,3629.084,1184.895,800.621,"Bullseye"
28675,721297.1858,3462.2088,1184.9466,775.0426,"Bullseye"
28676,773180.004,3674.201,1185.415,830.463,"Bullseye"
28677,710791.2642,3507.2404,1187.9497,761.8231,"Bullseye"
28678,759011.8032,3648.9758,1188.0105,813.4641,"Bullseye"
28679,788805.9404,3698.7811,1188.5867,844.9858,"Bullseye"
28680,732664.9214,3494.051,1189.793,784.0506,"Bullseye"
28681,723061.8524,3572.2125,1190.2898,773.4511,"Bullseye"
28682,726301.568,3577.954,1190.785,776.593,"Bullseye"
28683,767524.429,3701.011,1191.562,820.135,"Bullseye"
28684,717029.1552,3604.0546,1191.6231,766.1398,"Bullseye"
28685,739231.1225,3597.4599,1191.8673,789.7006,"Bullseye"
28686,744399.409,3606.985,1193.397,794.203,"Bullseye"
28687,723718.4725,3534.0423,1193.9859,771.757,"Bullseye"
28688,746453.9436,3564.0633,1194.4387,795.6998,"Bullseye"
28689,730490.883,3473.744,1195,778.318,"Bullseye"
28690,731580.105,3628.164,1195.113,779.405,"Bullseye"
28691,750599.596,3680.864,1195.47,799.429,"Bullseye"
28692,718677.014,3687.146,1195.501,765.41,"Bullseye"
28693,721106.817,3660.605,1196.059,767.639,"Bullseye"
28694,762790.503,3642.679,1196.969,811.395,"Bullseye"
28695,746703.533,3616.789,1199.386,792.683,"Bullseye"
28696,739231.1225,3530.0229,1199.9227,784.3991,"Bullseye"
28697,743006.6881,3525.3598,1199.9525,788.3858,"Bullseye"
28698,717973.0466,3553.716,1201.5351,760.8198,"Bullseye"
28699,719054.053,3556.125,1202.204,761.541,"Bullseye"
28700,770708.308,3716.558,1204.365,814.783,"Bullseye"
28701,729135.5884,3623.7284,1204.5813,770.6946,"Bullseye"
28702,733772.9679,3492.2299,1205.6273,774.9233,"Bullseye"
28703,724416.1314,3625.9266,1206.9881,764.1793,"Bullseye"
28704,759397.158,3849.687,1207.113,800.998,"Bullseye"
28705,741341.209,3534.408,1208.214,781.24,"Bullseye"
28706,729234.088,3592.47,1209.284,767.801,"Bullseye"
28707,742765.576,3625.292,1209.365,781.996,"Bullseye"
28708,717070.1939,3546.3212,1209.6108,754.79,"Bullseye"
28709,699177.296,3538.4387,1210.3502,735.5063,"Bullseye"
28710,769158.262,3803.92,1211.305,808.486,"Bullseye"
28711,753490.223,3730.692,1213.315,790.705,"Bullseye"
28712,756087.599,3708.055,1213.472,793.327,"Bullseye"
28713,728478.9683,3573.123,1213.6795,764.2283,"Bullseye"
28714,779463.977,4076.034,1213.89,817.573,"Bullseye"
28715,762413.464,3659.685,1214.491,799.294,"Bullseye"
28716,740210.094,3579.144,1216.946,774.451,"Bullseye"
28717,756548.423,3560.298,1217.98,790.873,"Bullseye"
28718,711555.179,3482.628,1218.575,743.475,"Bullseye"
28719,781432.955,3838.582,1219.119,816.123,"Bullseye"
28720,764633.801,3616.789,1219.566,798.286,"Bullseye"
28721,760486.379,3689.367,1220.924,793.073,"Bullseye"
28722,724334.0538,3612.4705,1221.6834,754.9016,"Bullseye"
28723,709190.7527,3555.6475,1222.8715,738.4011,"Bullseye"
28724,742514.217,3733.182,1223.916,772.438,"Bullseye"
28725,770624.522,3665.967,1228.296,798.822,"Bullseye"
28726,720722.6433,3528.7352,1229.1472,746.5766,"Bullseye"
28727,765764.917,3761.293,1234.101,790.051,"Bullseye"
28728,781993.5068,3703.7109,1234.4978,806.5345,"Bullseye"
28729,768236.613,3577.304,1236.207,791.251,"Bullseye"
28730,739623.59,3617.709,1237.201,761.168,"Bullseye"
28731,766560.886,3640.458,1239.143,787.654,"Bullseye"
28732,776070.632,3657.195,1240.518,796.541,"Bullseye"
28733,726594.82,3618.629,1240.7,745.651,"Bullseye"
28734,727977.294,3617.059,1246.479,743.606,"Bullseye"
28735,757093.034,3636.667,1247.342,772.812,"Bullseye"
28736,802547.104,3761.675,1250.67,817.03,"Bullseye"
28737,763895.4152,3652.1951,1267.0858,767.6054,"Bullseye"
28738,781624.158,3735.9303,1267.9275,784.8988,"Bullseye"
28739,763209.434,3631.955,1271.061,764.517,"Bullseye"
28740,828520.858,3765.466,1272.728,828.854,"Bullseye"
28741,753266.3772,3560.9546,1273.0296,753.3906,"Bullseye"
28742,766100.062,3642.679,1276.132,764.364,"Bullseye"
28743,782773.536,3652.483,1280.604,778.272,"Bullseye"
28744,809530.5125,3667.2056,1282.9565,803.3993,"Bullseye"
28745,808412.145,3828.62,1290.252,797.753,"Bullseye"
28746,766562.9344,3760.0005,1295.6167,753.3233,"Bullseye"
28747,803210.544,3817.4672,1313.499,778.5917,"Bullseye"
28748,819932.761,3817.896,1317.229,792.55,"Bullseye"
28749,801199.6449,3764.6637,1317.4795,774.296,"Bullseye"
28750,776070.632,3766.655,1317.937,749.75,"Bullseye"
28751,792325.175,3870.215,1320.081,764.21,"Bullseye"
28752,824876.153,3973.775,1341.501,782.903,"Bullseye"
28753,820775.1318,3856.548,1360.8445,767.9374,"Bullseye"
28754,836246.7431,3860.3006,1372.8667,775.5614,"Bullseye"
28755,835265.655,4097.213,1413.305,752.487,"RedDot"
28756,940567.2623,4254.2627,1534.4906,780.4332,"RedDot"
28757,926383.259,4386.063,1543.394,764.23,"RedDot"
